,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
831,831,831,831,831,866,phase1/blobs/cw17-41/cw17-41_16_5_28.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-41/0/16/5.jpg,[134 941 256 256],None (label),0,1,0,0,0,0
832,832,832,832,832,736,phase1/blobs/cw18-18/cw18-18_9_22_27.jpg,consensus_of_2,2.0,5.0,0.0,phase1/10x_tiles/cw18-18/0/9/22.jpg,[600 542 256 256],None (label),1,0,0,0,0,0
833,833,833,833,833,735,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_23_18_3.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/23/18.jpg,[1031  698  256  256],None (label),1,0,0,0,0,0
834,834,834,834,834,4211,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_3_30.jpg,NA (prediction),0.9988777,0.9869321,1.364318e-05,NA37UCDtemporalgyri _4G8/0/9/3.jpg,"[24, 0, 256, 256]",consensus_of_2,1,0,0,0,0,0
835,835,835,835,835,2791,cw13-0/cw13-0_17_20_2.jpg,NA (prediction),2.3264447e-05,3.756982e-05,0.99999774,cw13-0/0/17/20.jpg,"[1075, 0, 256, 256]",UG1,0,0,0,1,0,0
836,836,836,836,836,1597,phase1/blobs/cw17-32/cw17-32_24_18_3.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/24/18.jpg,[ 24 268 256 256],None (label),1,0,0,0,0,0
837,837,837,837,837,1329,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_6.jpg,NA (prediction),0.91452634,0.8957951,0.0016194745999999999,17-3_UTSW_temporal_6E10/0/10/11.jpg,"[1225, 119, 256, 256]",UG1,0,1,0,0,0,0
838,838,838,838,838,92,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_22_4_14.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/22/4.jpg,[ 494 1280  256  256],None (label),0,0,1,0,0,0
839,839,839,839,839,2370,cw13-0/cw13-0_17_10_21.jpg,NA (prediction),2.5072217e-05,1.3759892e-05,0.99920493,cw13-0/0/17/10.jpg,"[223, 893, 256, 256]",UG1,0,0,0,1,0,0
840,840,840,840,840,3966,cw15-29/cw15-29_1_32_6.jpg,NA (prediction),0.9684609000000001,0.046934187,0.56264365,cw15-29/0/1/32.jpg,"[145, 506, 256, 256]",consensus_of_2,0,0,0,1,0,0
841,841,841,841,841,2955,phase1/blobs/cw17-34/cw17-34_16_22_52.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw17-34/0/16/22.jpg,[1280  895  256  256],None (label),1,0,0,0,0,0
842,842,842,842,842,4121,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_7_22.jpg,NA (prediction),0.6980208999999999,0.9992287000000001,0.00022606291000000001,NA37UCDtemporalgyri _4G8/0/6/7.jpg,"[358, 627, 256, 256]",consensus_of_2,0,1,0,0,0,0
843,843,843,843,843,3572,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_6_10_2.jpg,NA (prediction),0.3700166,0.9983360000000001,0.00011468332000000001,17-3_UTSW_temporal_6E10/0/6/10.jpg,"[84, 7, 256, 256]",consensus_of_2,0,1,0,0,0,0
844,844,844,844,844,2513,phase1/blobs/cw17-3/cw17-3_2_24_13.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/2/24.jpg,[329 858 256 256],None (label),0,0,1,0,0,0
845,845,845,845,845,496,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_21_14_39.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/21/14.jpg,[805 548 256 256],None (label),0,1,0,0,0,0
846,846,846,846,846,4585,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_21_3.jpg,NA (prediction),0.99525213,0.94104546,2.4088338e-05,NA28UCDtemporalgyri _4G8/0/8/21.jpg,"[37, 67, 256, 256]",consensus_of_2,1,0,0,0,0,0
847,847,847,847,847,3737,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_23_11.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/10/23.jpg,[1144  337  256  256],None (label),0,1,0,0,0,0
848,848,848,848,848,3082,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_25_20_33.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/25/20.jpg,[ 44 641 256 256],None (label),1,0,0,0,0,0
849,849,849,849,849,2620,phase1/blobs/cw18-2/cw18-2_13_25_2.jpg,consensus_of_2,0.0,2.0,5.0,phase1/10x_tiles/cw18-2/0/13/25.jpg,[893 726 256 256],None (label),0,0,1,0,0,0
850,850,850,850,850,5084,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_3_10.jpg,NA (prediction),0.36895079999999997,0.96598345,7.636390000000001e-05,NA15UCDtemporalgyri _4G8/0/3/3.jpg,"[1045, 929, 256, 256]",consensus_of_2,0,1,0,0,0,0
851,851,851,851,851,1249,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_24_39.jpg,NA (prediction),0.5528877,0.9754878,0.009298067,NA28UCDtemporalgyri _4G8/0/13/24.jpg,"[932, 713, 256, 256]",UG1,0,1,0,0,0,0
852,852,852,852,852,2249,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_6_32_46.jpg,consensus_of_2,0.0,3.0,4.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/6/32.jpg,[1101  717  256  256],None (label),0,1,1,0,1,0
853,853,853,853,853,398,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_16_31_21.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/16/31.jpg,[ 505 1063  256  256],None (label),1,0,0,0,0,0
854,854,854,854,854,2405,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_5.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/18/7.jpg,[  0  92 256 256],None (label),0,1,0,0,0,0
855,855,855,855,855,2727,cw15-29/cw15-29_7_9_5.jpg,NA (prediction),0.0037410993,8.285476999999999e-05,0.9979644,cw15-29/0/7/9.jpg,"[144, 683, 256, 256]",UG1,0,0,0,1,0,0
856,856,856,856,856,2589,phase1/blobs/cw17-3/cw17-3_3_19_10.jpg,consensus_of_2,1.0,3.0,2.0,phase1/10x_tiles/cw17-3/0/3/19.jpg,[948 485 256 256],None (label),0,1,0,0,0,0
857,857,857,857,857,1417,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_17_19_15.jpg,NA (prediction),0.95527434,0.7033156,0.00024378612999999998,NA15UCDtemporalgyri _4G8/0/17/19.jpg,"[734, 489, 256, 256]",UG1,1,1,0,0,0,0
858,858,858,858,858,5472,cw13-0/cw13-0_17_20_53.jpg,NA (prediction),0.04961965,0.13531729999999995,0.7502379,cw13-0/0/17/20.jpg,"[0, 1083, 256, 256]",consensus_of_2,0,0,0,1,0,0
859,859,859,859,859,1113,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_2.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/13/9.jpg,[ 18  35 256 256],None (label),0,0,1,0,0,0
860,860,860,860,860,5237,cw15-29/cw15-29_3_37_19.jpg,NA (prediction),0.03320507,0.22042859,0.4871057,cw15-29/0/3/37.jpg,"[399, 154, 256, 256]",consensus_of_2,0,0,0,1,0,0
861,861,861,861,861,4306,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_3_21_39.jpg,NA (prediction),0.9870198,0.95459676,0.0016497626000000001,NA37UCDtemporalgyri _4G8/0/3/21.jpg,"[66, 862, 256, 256]",consensus_of_2,0,1,0,0,0,0
862,862,862,862,862,2483,cw15-29/cw15-29_13_28_8.jpg,NA (prediction),0.002319152,0.00339182,0.99804294,cw15-29/0/13/28.jpg,"[683, 427, 256, 256]",UG1,0,0,0,1,0,0
863,863,863,863,863,2246,cw13-0/cw13-0_10_25_18.jpg,NA (prediction),6.927889600000001e-05,9.361341999999999e-05,0.9999180000000001,cw13-0/0/10/25.jpg,"[51, 63, 256, 256]",UG1,0,0,0,1,0,0
864,864,864,864,864,4041,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_12_28_37.jpg,NA (prediction),0.99586725,0.99863786,3.5833002e-06,NA37UCDtemporalgyri _4G8/0/12/28.jpg,"[0, 1050, 256, 256]",consensus_of_2,0,1,0,0,0,0
865,865,865,865,865,4296,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_14_15.jpg,NA (prediction),0.9997676999999999,0.40380679999999997,7.5482674e-08,NA28UCDtemporalgyri _4G8/0/24/14.jpg,"[207, 878, 256, 256]",consensus_of_2,1,1,0,0,0,0
866,866,866,866,866,5482,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_28_15.jpg,NA (prediction),0.0010350228,0.44915634,0.94871324,NA28UCDtemporalgyri _4G8/0/28/28.jpg,"[714, 466, 256, 256]",consensus_of_2,0,0,0,0,0,0
867,867,867,867,867,5817,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_41_0.jpg,NA (prediction),0.00030114132,0.0015131508999999999,0.9743143,NA28UCDtemporalgyri _4G8/0/18/41.jpg,"[1226, 774, 256, 256]",consensus_of_2,0,0,0,0,0,1
868,868,868,868,868,2351,cw15-12/cw15-12_28_42_18.jpg,NA (prediction),1.9493757000000002e-07,0.0002848146,0.99999785,cw15-12/0/28/42.jpg,"[269, 267, 256, 256]",UG1,0,0,0,1,0,0
869,869,869,869,869,1418,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_19_22_10.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/19/22.jpg,[257 265 256 256],None (label),0,0,1,0,0,0
870,870,870,870,870,1734,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_4_6.jpg,NA (prediction),0.9580917999999999,0.05142157,1.3856572e-05,NA23UCDtemporalgyri _4G8/0/8/4.jpg,"[515, 908, 256, 256]",UG1,1,0,0,0,0,0
871,871,871,871,871,526,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_8_6.jpg,NA (prediction),0.9377263000000001,0.9479781999999999,3.0298479e-05,NA37UCDtemporalgyri _4G8/0/11/8.jpg,"[351, 0, 256, 256]",UG1,0,1,0,0,0,0
872,872,872,872,872,93,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_9_21_54.jpg,NA (prediction),0.8786847,0.9892866,3.5856854e-05,NA27UCDtemporalgyri _4G8/0/9/21.jpg,"[419, 1173, 256, 256]",UG1,0,1,0,0,0,0
873,873,873,873,873,1351,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_12_48.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/12.jpg,[ 814 1192  256  256],None (label),0,0,1,0,0,0
874,874,874,874,874,2157,cw13-0/cw13-0_12_18_16.jpg,NA (prediction),0.0050479620000000005,0.0034560482000000003,0.9019059000000001,cw13-0/0/12/18.jpg,"[1192, 600, 256, 256]",UG1,0,0,0,1,0,0
875,875,875,875,875,1901,cw15-29/cw15-29_7_31_57.jpg,NA (prediction),0.004193945300000001,0.016038453,0.9963582000000001,cw15-29/0/7/31.jpg,"[92, 1258, 256, 256]",UG1,0,0,0,1,0,0
876,876,876,876,876,2942,cw18-48/cw18-48_26_21_0.jpg,NA (prediction),3.7580998e-05,0.021521145,0.9833634,cw18-48/0/26/21.jpg,"[1276, 37, 256, 256]",UG1,0,0,0,1,0,0
877,877,877,877,877,1302,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_18_22_20.jpg,NA (prediction),0.99981135,0.9508113000000001,5.947738400000002e-06,NA27UCDtemporalgyri _4G8/0/18/22.jpg,"[819, 325, 256, 256]",UG1,0,1,0,0,0,0
878,878,878,878,878,1204,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_26_6.jpg,NA (prediction),0.8173159999999999,0.96962905,1.15623e-05,NA28UCDtemporalgyri _4G8/0/26/26.jpg,"[1143, 858, 256, 256]",UG1,0,1,0,0,0,0
879,879,879,879,879,1688,phase1/blobs/cw18-18/cw18-18_22_6_16.jpg,UG1,1.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/22/6.jpg,[1162  502  256  256],None (label),1,0,0,0,0,0
880,880,880,880,880,388,phase1/blobs/cw18-33/cw18-33_14_19_11.jpg,UG1,1.0,0.0,0.0,phase1/10x_tiles/cw18-33/0/14/19.jpg,[846 790 256 256],None (label),1,0,0,0,0,0
881,881,881,881,881,836,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_6_28_27.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/6/28.jpg,[ 872 1280  256  256],None (label),1,0,0,0,0,0
882,882,882,882,882,3229,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_22_33_4.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/22/33.jpg,[1280  583  256  256],None (label),0,1,0,0,0,0
883,883,883,883,883,2407,cw13-0/cw13-0_12_18_51.jpg,NA (prediction),0.0035886867,0.0038727596,0.94650084,cw13-0/0/12/18.jpg,"[162, 570, 256, 256]",UG1,0,0,0,1,0,0
884,884,884,884,884,2516,phase1/blobs/cw18-2/cw18-2_6_2_6.jpg,consensus_of_2,0.0,0.0,3.0,phase1/10x_tiles/cw18-2/0/6/2.jpg,[235 176 256 256],None (label),0,0,1,0,0,0
885,885,885,885,885,5997,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_0_21_0.jpg,NA (prediction),0.0010346224000000002,0.0008669931599999999,0.95806956,NA15UCDtemporalgyri _4G8/0/0/21.jpg,"[883, 303, 256, 256]",consensus_of_2,0,0,0,0,1,0
886,886,886,886,886,2009,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_19_23_1.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/19/23.jpg,[494 157 256 256],None (label),1,0,0,0,0,0
887,887,887,887,887,4630,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_34_12.jpg,NA (prediction),0.999941,0.8077857,5.7698285e-06,NA28UCDtemporalgyri _4G8/0/26/34.jpg,"[197, 578, 256, 256]",consensus_of_2,0,1,0,0,0,0
888,888,888,888,888,5133,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_26_12.jpg,NA (prediction),0.022314527999999997,0.005305973,0.9335325999999999,NA23UCDtemporalgyri _4G8/0/6/26.jpg,"[1280, 643, 256, 256]",consensus_of_2,0,1,1,0,0,0
889,889,889,889,889,1665,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_25_9.jpg,NA (prediction),0.9846438,0.042301156,0.000118792166,NA28UCDtemporalgyri _4G8/0/17/25.jpg,"[1280, 989, 256, 256]",UG1,1,0,0,0,0,0
890,890,890,890,890,3263,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_4_16_18.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/4/16.jpg,[199 586 256 256],None (label),0,1,0,0,0,0
891,891,891,891,891,4633,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_28_5.jpg,NA (prediction),0.9156841999999998,0.015828105,0.008872378,NA28UCDtemporalgyri _4G8/0/12/28.jpg,"[1146, 644, 256, 256]",consensus_of_2,0,1,0,0,0,0
892,892,892,892,892,88,phase1/blobs/cw18-18/cw18-18_11_12_33.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/cw18-18/0/11/12.jpg,[   0 1280  256  256],None (label),0,0,0,0,0,1
893,893,893,893,893,510,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_15_10_56.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/15/10.jpg,[644 561 256 256],None (label),0,1,0,0,0,0
894,894,894,894,894,2495,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_23_9_31.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/23/9.jpg,[1130  489  256  256],None (label),0,0,1,0,0,0
895,895,895,895,895,4837,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_25_82.jpg,NA (prediction),0.9998332000000001,0.6529560999999999,1.4909583000000001e-06,NA37UCDtemporalgyri _4G8/0/4/25.jpg,"[188, 972, 256, 256]",consensus_of_2,1,1,0,0,0,0
896,896,896,896,896,2978,cw18-48/cw18-48_6_25_16.jpg,NA (prediction),0.028639473,0.010283456,0.8175525,cw18-48/0/6/25.jpg,"[1241, 339, 256, 256]",UG1,0,0,0,1,0,0
897,897,897,897,897,4188,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_11_0.jpg,NA (prediction),0.99999976,0.6726656999999999,4.0531204e-06,NA37UCDtemporalgyri _4G8/0/13/11.jpg,"[782, 0, 256, 256]",consensus_of_2,1,1,0,0,0,0
898,898,898,898,898,2912,cw18-48/cw18-48_6_24_45.jpg,NA (prediction),0.009152495,9.955178e-05,0.9940996,cw18-48/0/6/24.jpg,"[1280, 700, 256, 256]",UG1,0,0,0,1,0,0
899,899,899,899,899,3355,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_32.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/18/7.jpg,[ 769 1116  256  256],None (label),1,0,0,0,0,0
900,900,900,900,900,3447,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_26_10.jpg,NA (prediction),0.23534375,0.99583083,0.0036730275,NA37UCDtemporalgyri _4G8/0/7/26.jpg,"[105, 253, 256, 256]",consensus_of_2,0,1,0,0,0,0
901,901,901,901,901,2685,phase1/blobs/cw18-2/cw18-2_4_2_58.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw18-2/0/4/2.jpg,[1280 1280  256  256],None (label),0,0,1,0,0,0
902,902,902,902,902,1432,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_13_3.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/13.jpg,[947   0 256 256],None (label),0,0,1,0,0,0
903,903,903,903,903,2379,cw15-29/cw15-29_25_10_3.jpg,NA (prediction),0.07690811,0.016645767,0.986943,cw15-29/0/25/10.jpg,"[1259, 468, 256, 256]",UG1,0,0,1,0,0,0
904,904,904,904,904,1795,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_11_25_11.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/11/25.jpg,[1080 1019  256  256],None (label),0,1,0,0,0,0
905,905,905,905,905,4754,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_2_28_8.jpg,NA (prediction),0.9953565000000001,0.30889887,7.284881999999999e-07,NA15UCDtemporalgyri _4G8/0/2/28.jpg,"[547, 1229, 256, 256]",consensus_of_2,1,1,0,0,0,0
906,906,906,906,906,3154,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_20_5_49.jpg,NA (prediction),0.9999969000000001,0.10893859,5.1742535e-09,17-3_UTSW_temporal_6E10/0/20/5.jpg,"[1201, 736, 256, 256]",consensus_of_2,1,0,0,0,0,0
907,907,907,907,907,5459,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_11_18.jpg,NA (prediction),0.0018782789000000002,0.004652305,0.9902810999999999,NA28UCDtemporalgyri _4G8/0/24/11.jpg,"[823, 524, 256, 256]",consensus_of_2,0,0,1,0,0,0
908,908,908,908,908,4280,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_15_34_3.jpg,NA (prediction),0.9139796,0.985933,0.00016511818,8-3_UTSW_temporal_6E10/0/15/34.jpg,"[119, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
909,909,909,909,909,3657,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_39_18.jpg,NA (prediction),0.99709177,0.36589852,1.4348557e-06,NA28UCDtemporalgyri _4G8/0/18/39.jpg,"[48, 1280, 256, 256]",consensus_of_2,1,0,0,0,0,0
910,910,910,910,910,2286,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_25_33_16.jpg,consensus_of_2,1.0,4.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/25/33.jpg,[1280  763  256  256],None (label),1,0,0,0,0,0
911,911,911,911,911,651,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_9_37_0.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/9/37.jpg,[1278    0  256  256],None (label),1,0,0,0,0,0
912,912,912,912,912,3265,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_8_8.jpg,NA (prediction),0.52962154,0.99995995,4.6407346e-05,NA37UCDtemporalgyri _4G8/0/16/8.jpg,"[1125, 79, 256, 256]",consensus_of_2,0,1,0,0,0,0
913,913,913,913,913,4674,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_12_19_35.jpg,NA (prediction),0.9204969000000001,0.9616461,2.2983571000000002e-05,NA37UCDtemporalgyri _4G8/0/12/19.jpg,"[238, 1168, 256, 256]",consensus_of_2,1,0,0,0,0,0
914,914,914,914,914,3909,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_19_6.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/14/19.jpg,[1108  520  256  256],None (label),0,0,1,0,0,0
915,915,915,915,915,5106,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_11.jpg,NA (prediction),0.004739663,5.2768588e-05,0.9988091,NA28UCDtemporalgyri _4G8/0/17/4.jpg,"[285, 195, 256, 256]",consensus_of_2,0,0,1,0,0,0
916,916,916,916,916,4433,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_9_66.jpg,NA (prediction),0.99854845,0.8998050999999999,2.631522100000001e-05,NA37UCDtemporalgyri _4G8/0/7/9.jpg,"[708, 1044, 256, 256]",consensus_of_2,1,0,0,0,0,0
917,917,917,917,917,2487,phase1/blobs/cw17-3/cw17-3_11_43_3.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/11/43.jpg,[437 851 256 256],None (label),0,0,1,0,0,0
918,918,918,918,918,4221,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_18_10_24.jpg,NA (prediction),0.98289585,0.9796031,2.6896709999999997e-07,17-3_UTSW_temporal_6E10/0/18/10.jpg,"[75, 544, 256, 256]",consensus_of_2,1,1,0,0,0,0
919,919,919,919,919,1362,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_21_4.jpg,NA (prediction),0.5256458,0.9591003,0.007604552,NA28UCDtemporalgyri _4G8/0/9/21.jpg,"[78, 0, 256, 256]",UG1,0,1,0,0,0,0
920,920,920,920,920,4320,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_9_16.jpg,NA (prediction),0.95303184,0.99588025,4.6256373e-06,NA37UCDtemporalgyri _4G8/0/8/9.jpg,"[699, 255, 256, 256]",consensus_of_2,0,1,0,0,0,0
921,921,921,921,921,1368,phase1/blobs/cw18-2/cw18-2_4_2_1.jpg,UG1,0.0,0.0,1.0,phase1/10x_tiles/cw18-2/0/4/2.jpg,[635   0 256 256],None (label),0,0,1,0,0,0
922,922,922,922,922,416,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_13_8_5.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/13/8.jpg,[487  99 256 256],None (label),1,0,0,0,0,0
923,923,923,923,923,1446,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_10_38.jpg,NA (prediction),0.9676521,0.04509998,0.0009798477,NA28UCDtemporalgyri _4G8/0/22/10.jpg,"[99, 1036, 256, 256]",UG1,1,0,0,0,0,0
924,924,924,924,924,621,phase1/blobs/cw17-41/cw17-41_6_7_20.jpg,consensus_of_2,5.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/6/7.jpg,[166 673 256 256],None (label),1,0,0,0,0,0
925,925,925,925,925,3406,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_12_32.jpg,NA (prediction),0.77755547,0.999969,3.2628875e-05,17-3_UTSW_temporal_6E10/0/13/12.jpg,"[0, 764, 256, 256]",consensus_of_2,0,1,0,0,0,0
926,926,926,926,926,718,phase1/blobs/cw17-34/cw17-34_27_26_2.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw17-34/0/27/26.jpg,[1263    0  256  256],None (label),1,0,0,0,0,0
927,927,927,927,927,4892,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_23_34.jpg,NA (prediction),0.019596008999999998,0.00035380994,0.9977931000000001,8-3_UTSW_temporal_6E10/0/6/23.jpg,"[947, 116, 256, 256]",consensus_of_2,0,0,1,0,0,0
928,928,928,928,928,2676,phase1/blobs/cw17-41/cw17-41_9_17_67.jpg,consensus_of_2,0.0,5.0,5.0,phase1/10x_tiles/cw17-41/0/9/17.jpg,[1280  862  256  256],None (label),0,1,1,0,1,0
929,929,929,929,929,1758,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_3_19_55.jpg,UG1,0.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/3/19.jpg,[316  92 256 256],None (label),1,1,0,0,1,0
930,930,930,930,930,971,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_4_8.jpg,NA (prediction),0.9643511,0.4185045,0.00027781818,17-3_UTSW_temporal_6E10/0/14/4.jpg,"[63, 803, 256, 256]",UG1,0,1,0,0,0,0
931,931,931,931,931,3853,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_18_28_9.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/18/28.jpg,[579 649 256 256],None (label),0,0,1,0,0,0
