,tilename,username,cored,diffuse,CAA,10xfields,coords,rot,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
657,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_18_14.jpg,NA (prediction),0.9580499,0.99239314,4.2974192e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/5/18.jpg,[861 139 256 256],0,consensus_of_2,0,1,0,0,0,0
658,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_33_3.jpg,NA (prediction),0.058577303,0.87170905,0.28381994,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/16/33.jpg,[236 0 256 256],0,consensus_of_2,0,0,0,1,0,0
659,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_9_2.jpg,NA (prediction),0.24166052,0.31530990000000003,0.9492758,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/23/9.jpg,[1259 0 256 256],0,consensus_of_2,0,1,0,0,0,0
660,phase1/blobs/cw16-36/cw16-36_21_11_6.jpg,NA (prediction),0.011532307,0.020981824,0.75006306,phase1/10x_tiles/cw16-36/0/21/11.jpg,[1107 117 256 256],0,NP4,0,0,0,1,0,0
661,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_18_22_13.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/18/22.jpg,[1280  740  256  256],270,None (label),0,1,0,0,1,0
662,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_17_17_44.jpg,NA (prediction),0.61056304,0.65860206,2.2201190000000006e-05,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/17/17.jpg,[1280 729 256 256],0,NP4,0,1,0,0,0,0
663,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_17_10_27.jpg,NA (prediction),0.0011804502,0.99883944,3.4817353e-07,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/17/10.jpg,[309 967 256 256],0,NP4,0,1,0,0,1,0
664,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_11_54.jpg,NA (prediction),0.9405547,0.99844295,0.00012373297,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/9/11.jpg,[184 938 256 256],0,consensus_of_2,0,1,0,0,1,0
665,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_19_24_8.jpg,NA (prediction),0.14818415,0.9997286,0.00031339467,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/19/24.jpg,[65 220 256 256],0,consensus_of_2,0,1,0,0,0,0
666,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_15_26_12.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/15/26.jpg,[564 669 256 256],270,None (label),0,1,0,0,0,0
667,phase1/blobs/cw15-29/cw15-29_10_7_23.jpg,NA (prediction),0.0029200907,0.020391848,0.8578063,phase1/10x_tiles/cw15-29/0/10/7.jpg,[545 1166 256 256],0,NP4,0,0,0,1,0,0
668,phase1/blobs/40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_5_17_2.jpg,NA (prediction),0.99999595,0.04116884,6.434272e-08,phase1/10x_tiles/40-3_UTSW_temporal_6E10/0/5/17.jpg,[578 1169 256 256],0,consensus_of_2,1,0,0,0,1,0
669,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_10_22_17.jpg,NA (prediction),3.0697774e-05,0.12353451,0.99267405,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/10/22.jpg,[156 585 256 256],0,consensus_of_2,0,0,1,0,1,0
670,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_29_29.jpg,NA (prediction),0.992124,0.086422496,1.872054e-09,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/29.jpg,[197 171 256 256],0,NP4,0,1,0,0,1,0
671,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_4.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/13/9.jpg,[  0 282 256 256],0,None (label),0,0,1,0,0,0
672,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_11_9.jpg,NA (prediction),0.9961875,0.57560253,0.0008714822999999999,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/10/11.jpg,[580 674 256 256],0,NP4,0,0,0,1,0,0
673,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_30_27.jpg,NA (prediction),0.00011963816,0.0053227777000000006,0.99819213,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/8/30.jpg,[611 1245 256 256],0,consensus_of_2,0,0,1,0,1,0
674,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_24_10_13.jpg,NA (prediction),0.9479849,0.82597214,8.041803e-07,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/24/10.jpg,[1116 1193 256 256],0,consensus_of_2,1,0,0,0,1,0
675,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_17_8_3.jpg,NA (prediction),0.9589511,0.9445751,1.0107689e-05,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/17/8.jpg,[160 0 256 256],0,NP4,0,0,0,1,0,0
676,phase1/blobs/cw18-18/cw18-18_10_34_32.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/10/34.jpg,[1226  720  256  256],270,None (label),0,1,0,0,0,0
677,phase1/blobs/cw13-0/cw13-0_22_15_2.jpg,NA (prediction),0.0069366833,0.0016931333,0.95708394,phase1/10x_tiles/cw13-0/0/22/15.jpg,[679 12 256 256],0,NP4,0,0,0,1,0,0
678,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_6_10_22.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/6/10.jpg,[457 730 256 256],0,None (label),0,1,0,0,0,0
679,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_28_17.jpg,NA (prediction),0.00014103443999999998,9.053929e-05,0.46595705,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/6/28.jpg,[485 0 256 256],0,consensus_of_2,0,0,1,0,1,0
680,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_18_46.jpg,NA (prediction),0.7616257,0.9433742,1.2687853e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/6/18.jpg,[1280 572 256 256],0,consensus_of_2,0,1,0,0,0,0
681,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_12_20.jpg,NA (prediction),1.1078322e-06,0.009658661,1.0,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/8/12.jpg,[836 1280 256 256],0,NP4,0,0,1,0,0,0
682,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_3_45.jpg,NA (prediction),0.008856136,0.004027974,0.6176219000000001,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/16/3.jpg,[528 970 256 256],0,NP4,0,0,0,1,0,0
683,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_32_39.jpg,NA (prediction),0.7627143,0.9968405,8.988267e-05,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/32.jpg,[864 0 256 256],0,consensus_of_2,0,1,0,0,0,0
684,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_3_23_22.jpg,NA (prediction),0.045075417,0.99937433,0.0015714092999999998,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/3/23.jpg,[401 1232 256 256],0,consensus_of_2,0,1,0,0,0,0
685,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_10_26_15.jpg,NA (prediction),0.03717497,0.9997631,0.000234325,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/10/26.jpg,[227 211 256 256],0,consensus_of_2,0,1,0,0,0,0
686,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_12_15.jpg,NA (prediction),0.0009274018,0.019398697,0.9672424,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/7/12.jpg,[880 1155 256 256],0,NP4,0,0,1,0,0,0
687,phase1/blobs/cw17-11/cw17-11_25_22_59.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-11/0/25/22.jpg,[515 180 256 256],270,None (label),0,0,1,0,0,0
688,phase1/blobs/cw15-12/cw15-12_22_14_3.jpg,NA (prediction),3.949219e-05,0.0007283939,0.9996393,phase1/10x_tiles/cw15-12/0/22/14.jpg,[302 675 256 256],0,NP4,0,0,0,1,0,0
689,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_16_28_0.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/16/28.jpg,[196   0 256 256],0,None (label),0,1,0,0,0,0
690,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_11_7.jpg,NA (prediction),0.97579706,0.5282464,0.0071431071999999984,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/9/11.jpg,[1280 679 256 256],0,NP4,0,0,0,1,0,0
691,phase1/blobs/cw15-29/cw15-29_21_15_1.jpg,NA (prediction),0.001916729,0.020735487,0.93415695,phase1/10x_tiles/cw15-29/0/21/15.jpg,[680 384 256 256],0,NP4,0,1,0,0,0,0
692,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_21_29_1.jpg,NA (prediction),0.9384342,0.6474492,6.838204e-05,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/21/29.jpg,[93 302 256 256],0,NP4,1,0,0,0,0,0
693,phase1/blobs/NA19UCDtemporalgyri _4G8/NA19UCDtemporalgyri _4G8_9_9_4.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA19UCDtemporalgyri _4G8/0/9/9.jpg,[604 588 256 256],270,None (label),0,1,0,0,0,0
694,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_9_5_41.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/9/5.jpg,[1198  991  256  256],270,None (label),0,1,0,0,1,0
695,phase1/blobs/cw18-48/cw18-48_16_6_31.jpg,NA (prediction),0.012869908,0.028244024,0.6903581,phase1/10x_tiles/cw18-48/0/16/6.jpg,[393 1088 256 256],0,NP4,0,0,0,1,0,0
696,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_15_4_13.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/15/4.jpg,[904 983 256 256],270,None (label),0,1,0,0,1,0
697,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_10_32_7.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/10/32.jpg,[355 972 256 256],270,None (label),0,1,0,0,0,0
698,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_14_2_17.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/14/2.jpg,[1198 1212  256  256],0,None (label),0,1,0,0,1,0
699,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_6_2.jpg,NA (prediction),0.02477388,0.00064724404,0.98681647,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/18/6.jpg,[93 88 256 256],0,NP4,0,0,1,0,1,0
700,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_13_25_37.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/13/25.jpg,[ 823 1058  256  256],270,None (label),0,1,0,0,0,0
701,phase1/blobs/cw17-3/cw17-3_11_10_3.jpg,consensus_of_2,0.0,3.0,2.0,phase1/10x_tiles/cw17-3/0/11/10.jpg,[  0 787 256 256],270,None (label),0,1,1,0,1,0
702,phase1/blobs/cw17-3/cw17-3_12_32_25.jpg,consensus_of_2,0.0,3.0,5.0,phase1/10x_tiles/cw17-3/0/12/32.jpg,[ 730 1236  256  256],180,None (label),0,0,1,0,1,0
703,phase1/blobs/cw13-0/cw13-0_15_21_19.jpg,NA (prediction),0.004085553,0.002281278,0.65610707,phase1/10x_tiles/cw13-0/0/15/21.jpg,[598 700 256 256],0,consensus_of_2,0,0,0,1,0,0
704,phase1/blobs/cw15-12/cw15-12_27_39_110.jpg,NA (prediction),0.00011761598999999998,9.737973e-06,0.9978981,phase1/10x_tiles/cw15-12/0/27/39.jpg,[1280 1280 256 256],0,consensus_of_2,0,0,0,1,0,0
705,phase1/blobs/40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_1_7_16.jpg,NA (prediction),0.75616664,0.9944993,1.03717075e-05,phase1/10x_tiles/40-3_UTSW_temporal_6E10/0/1/7.jpg,[1023 1042 256 256],0,consensus_of_2,0,1,0,0,1,0
706,phase1/blobs/cw17-41/cw17-41_3_12_18.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/3/12.jpg,[  0 270 256 256],180,None (label),0,1,0,0,0,0
707,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_21_13_10.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/21/13.jpg,[927 796 256 256],0,None (label),0,1,0,0,0,0
708,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_21_7.jpg,NA (prediction),0.026794152,0.99807656,0.00053498114,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/6/21.jpg,[873 354 256 256],0,consensus_of_2,0,1,0,0,0,0
709,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_19_29_81.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/19/29.jpg,[ 396 1280  256  256],0,None (label),0,1,0,0,0,1
710,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_14_7_45.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/14/7.jpg,[1049  556  256  256],90,None (label),0,1,0,0,1,0
711,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_4.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/13/9.jpg,[  0 282 256 256],90,None (label),0,0,1,0,0,0
712,phase1/blobs/cw17-11/cw17-11_22_20_14.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/cw17-11/0/22/20.jpg,[1105  219  256  256],90,None (label),0,1,0,0,0,0
713,phase1/blobs/cw15-29/cw15-29_1_34_13.jpg,NA (prediction),0.00081814604,0.0018578786,0.9249878,phase1/10x_tiles/cw15-29/0/1/34.jpg,[172 169 256 256],0,NP4,0,0,0,1,0,0
714,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_11_9_11.jpg,NA (prediction),0.9996886,0.015280934,0.007519547,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/11/9.jpg,[0 492 256 256],0,NP4,1,0,0,0,0,0
715,phase1/blobs/cw17-3/cw17-3_10_10_10.jpg,NP4,0.0,0.0,1.0,phase1/10x_tiles/cw17-3/0/10/10.jpg,[1280  326  256  256],0,None (label),0,1,1,0,1,0
716,phase1/blobs/cw15-29/cw15-29_14_26_15.jpg,NA (prediction),0.011026614,0.08089972,0.88560617,phase1/10x_tiles/cw15-29/0/14/26.jpg,[416 907 256 256],0,consensus_of_2,0,0,1,0,1,0
717,phase1/blobs/cw17-3/cw17-3_9_11_19.jpg,NP4,0.0,1.0,1.0,phase1/10x_tiles/cw17-3/0/9/11.jpg,[ 202 1080  256  256],90,None (label),0,1,1,0,1,0
718,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_18_1.jpg,NA (prediction),0.0038126989,0.999887,0.13764086,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/10/18.jpg,[897 0 256 256],0,NP4,0,1,0,0,1,0
719,phase1/blobs/NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_12_21.jpg,NA (prediction),0.956923,0.07266069,5.789633e-08,phase1/10x_tiles/NA23UCDtemporalgyri _4G8/0/8/12.jpg,[106 455 256 256],0,NP4,1,0,0,0,0,0
720,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_17_9_10.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/17/9.jpg,[784 314 256 256],0,None (label),0,1,0,0,1,0
721,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_31_46.jpg,NA (prediction),0.058478735,0.9107973,0.7840464,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/18/31.jpg,[1016 1197 256 256],0,consensus_of_2,0,1,0,0,0,0
722,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_21_20.jpg,NA (prediction),0.028794674,0.98897433,0.0041810567,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/28/21.jpg,[113 457 256 256],0,NP4,0,1,0,0,0,0
723,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_26_28.jpg,NA (prediction),0.96329755,0.7738503000000001,0.0011177848,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/6/26.jpg,[941 1108 256 256],0,NP4,0,1,0,0,0,0
724,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_18_19_22.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/18/19.jpg,[1280  769  256  256],0,None (label),0,1,0,0,1,0
725,phase1/blobs/cw18-48/cw18-48_25_31_57.jpg,NA (prediction),0.9413011,0.99483114,0.004657037,phase1/10x_tiles/cw18-48/0/25/31.jpg,[222 1171 256 256],0,consensus_of_2,0,0,0,1,0,0
726,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_24_27.jpg,NA (prediction),0.26668712,0.9997651,0.0019730898,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/13/24.jpg,[386 606 256 256],0,NP4,0,1,0,0,0,0
727,phase1/blobs/cw18-48/cw18-48_11_8_39.jpg,NA (prediction),0.0009276156,0.002141284,0.92901933,phase1/10x_tiles/cw18-48/0/11/8.jpg,[969 1280 256 256],0,NP4,0,0,0,1,0,0
728,phase1/blobs/cw17-32/cw17-32_1_4_55.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/1/4.jpg,[1200  804  256  256],270,None (label),1,0,0,0,0,0
729,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_23_26.jpg,NA (prediction),0.106206335,0.9994025,8.270381e-06,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/18/23.jpg,[642 786 256 256],0,consensus_of_2,0,1,0,0,0,0
730,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_11_14.jpg,NA (prediction),0.00028598544,0.9669043,0.88569313,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/10/11.jpg,[1179 699 256 256],0,consensus_of_2,0,0,1,0,1,0
731,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_18_16_4.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/18/16.jpg,[1179 1116  256  256],180,None (label),1,0,0,0,0,0
732,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_14_1.jpg,NA (prediction),0.07893282,0.044800285,0.14537975,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/25/14.jpg,[1280 26 256 256],0,NP4,0,0,0,1,0,0
733,phase1/blobs/cw15-29/cw15-29_3_20_27.jpg,NA (prediction),0.022422848,0.047987808,0.66364205,phase1/10x_tiles/cw15-29/0/3/20.jpg,[1083 816 256 256],0,NP4,0,0,0,1,0,0
734,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_8_27_37.jpg,NA (prediction),0.99569845,0.019106865,0.000121637306,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/8/27.jpg,[960 825 256 256],0,NP4,1,0,0,0,0,0
735,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_3_17.jpg,NA (prediction),0.003811185,0.9999949,1.3114918e-06,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/13/3.jpg,[818 573 256 256],0,NP4,0,1,0,0,0,0
736,phase1/blobs/cw18-10/cw18-10_17_38_21.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw18-10/0/17/38.jpg,[1162  797  256  256],270,None (label),0,1,0,0,0,0
737,phase1/blobs/NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_8_67.jpg,NA (prediction),0.9825095,0.9936521,1.3269095e-05,phase1/10x_tiles/NA37UCDtemporalgyri _4G8/0/7/8.jpg,[0 1201 256 256],0,NP4,0,1,0,0,0,0
738,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_11_9_30.jpg,NA (prediction),0.86763424,0.80600053,1.3445302e-05,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/11/9.jpg,[1148 1280 256 256],0,consensus_of_2,0,1,0,0,1,0
739,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_21_61.jpg,NA (prediction),0.35141674,0.99968314,9.3701834e-05,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/11/21.jpg,[0 1064 256 256],0,consensus_of_2,0,1,0,0,1,0
740,phase1/blobs/8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_25_25.jpg,NA (prediction),0.00022229465,0.8200163,0.999998,phase1/10x_tiles/8-3_UTSW_temporal_6E10/0/7/25.jpg,[495 562 256 256],0,consensus_of_2,0,0,1,0,1,0
741,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_19_17_15.jpg,NP4,1.0,1.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/19/17.jpg,[283 628 256 256],90,None (label),0,1,0,0,1,0
742,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_3_19_58.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/3/19.jpg,[1231  283  256  256],270,None (label),0,0,1,0,1,0
743,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_33_40.jpg,NA (prediction),0.9517644,0.99467224,3.7949503e-06,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/20/33.jpg,[947 1280 256 256],0,NP4,0,1,0,0,0,0
744,phase1/blobs/NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_29_18.jpg,NA (prediction),0.99869955,0.5308179,4.6522532e-11,phase1/10x_tiles/NA28UCDtemporalgyri _4G8/0/13/29.jpg,[191 49 256 256],0,NP4,0,1,0,0,1,0
745,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_27_17_1.jpg,NP4,0.0,1.0,1.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/27/17.jpg,[419 680 256 256],0,None (label),0,1,0,0,0,0
746,phase1/blobs/NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_15_12_2.jpg,NA (prediction),0.99929214,0.019419566,2.3352904e-06,phase1/10x_tiles/NA15UCDtemporalgyri _4G8/0/15/12.jpg,[692 3 256 256],0,NP4,0,1,0,0,0,0
747,phase1/blobs/cw15-29/cw15-29_0_35_16.jpg,NA (prediction),0.0023604566,0.004393824,0.8907538,phase1/10x_tiles/cw15-29/0/0/35.jpg,[1023 973 256 256],0,NP4,0,0,0,1,0,0
748,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_20_54.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/15/20.jpg,[970 245 256 256],0,None (label),1,1,0,0,1,0
749,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_25_26_13.jpg,NA (prediction),0.9820046999999998,0.36491558,0.0011102521,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/25/26.jpg,[0 467 256 256],0,consensus_of_2,0,1,0,0,0,0
750,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_7_30.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/9/7.jpg,[327 305 256 256],90,None (label),0,1,0,0,0,0
751,phase1/blobs/17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_8_5_3.jpg,NA (prediction),0.18033065,0.98659015,0.00031833322,phase1/10x_tiles/17-3_UTSW_temporal_6E10/0/8/5.jpg,[480 0 256 256],0,consensus_of_2,0,1,0,0,0,0
752,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_20_5_11.jpg,NP4,0.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/20/5.jpg,[ 87  88 256 256],180,None (label),0,1,0,0,0,0
753,phase1/blobs/40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_12_23_25.jpg,NA (prediction),0.05345745,0.99933857,0.004974088,phase1/10x_tiles/40-3_UTSW_temporal_6E10/0/12/23.jpg,[0 1199 256 256],0,NP4,0,1,0,0,0,0
754,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_6_30_22.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/6/30.jpg,[602 917 256 256],270,None (label),0,1,0,0,0,0
755,phase1/blobs/NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_14_9_27.jpg,NA (prediction),0.9659091,0.99904937,4.150618e-06,phase1/10x_tiles/NA27UCDtemporalgyri _4G8/0/14/9.jpg,[720 444 256 256],0,NP4,0,1,0,0,1,0
756,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_26_5_0.jpg,NP4,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/26/5.jpg,[163   0 256 256],180,None (label),0,1,0,0,0,0
