,Unnamed: 0,username,timestamp,imagename,cored,diffuse,CAA,negative,flag,notsure
1018,1018,UG1,2019-01-30 19:09:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_42.jpg,0,1,0,0,0,0
1019,1019,UG1,2019-02-20 20:48:58,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_44.jpg,0,1,0,0,0,0
1020,1020,UG1,2019-03-05 20:41:41,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_45.jpg,0,1,0,0,0,0
1021,1021,UG1,2019-02-27 17:37:00,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_46.jpg,0,1,0,0,0,0
1022,1022,UG1,2019-02-03 21:58:40,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_47.jpg,0,1,0,0,1,0
1023,1023,UG1,2019-03-05 20:02:44,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_48.jpg,0,1,0,0,0,0
1024,1024,UG1,2019-02-19 21:29:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_5.jpg,0,1,0,0,0,0
1025,1025,UG1,2019-03-06 20:43:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_6.jpg,0,1,0,0,0,0
1026,1026,UG1,2019-03-05 19:36:32,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_7.jpg,0,1,0,0,0,0
1027,1027,UG1,2019-03-06 21:20:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_15_9.jpg,1,0,0,0,1,0
1028,1028,UG1,2019-03-05 20:36:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_26_5.jpg,0,1,0,0,0,0
1029,1029,UG1,2019-03-06 21:07:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_0.jpg,0,1,0,0,0,0
1030,1030,UG1,2019-03-06 21:00:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_1.jpg,0,1,0,0,0,0
1031,1031,UG1,2019-01-30 19:17:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_10.jpg,0,1,0,0,0,0
1032,1032,UG1,2019-03-06 21:20:06,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_11.jpg,0,1,0,0,0,0
1033,1033,UG1,2019-03-06 21:08:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_13.jpg,0,1,0,0,0,0
1034,1034,UG1,2019-03-06 20:51:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_14.jpg,0,0,0,0,0,1
1035,1035,UG1,2019-03-06 21:29:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_15.jpg,0,1,0,0,0,0
1036,1036,UG1,2019-02-19 21:09:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_16.jpg,0,1,0,0,0,0
1037,1037,UG1,2019-01-31 23:24:37,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_2.jpg,0,1,0,0,0,0
1038,1038,UG1,2019-03-07 18:58:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_21.jpg,0,1,0,0,0,0
1039,1039,UG1,2019-02-03 22:08:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_25.jpg,0,1,0,0,0,0
1040,1040,UG1,2019-01-30 19:11:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_26.jpg,0,1,0,0,0,0
1041,1041,UG1,2019-03-06 21:04:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_27.jpg,0,1,0,0,0,0
1042,1042,UG1,2019-02-20 22:19:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_28.jpg,0,1,0,0,0,0
1043,1043,UG1,2019-02-20 22:03:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_3.jpg,0,1,0,0,0,0
1044,1044,UG1,2019-02-26 22:33:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_30.jpg,0,1,0,0,0,0
1045,1045,UG1,2019-02-04 22:33:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_34.jpg,0,1,0,0,0,0
1046,1046,UG1,2019-01-31 23:14:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_35.jpg,0,1,0,0,0,0
1047,1047,UG1,2019-03-06 21:36:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_36.jpg,0,1,0,0,0,0
1048,1048,UG1,2019-01-30 19:20:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_4.jpg,0,1,0,0,0,0
1049,1049,UG1,2019-02-20 20:31:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_42.jpg,0,1,0,0,0,0
1050,1050,UG1,2019-02-20 22:28:40,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_43.jpg,0,1,0,0,0,0
1051,1051,UG1,2019-02-20 22:19:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_44.jpg,0,1,0,0,0,0
1052,1052,UG1,2019-02-20 22:19:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_46.jpg,0,1,0,0,0,0
1053,1053,UG1,2019-02-27 17:52:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_47.jpg,0,1,0,0,0,0
1054,1054,UG1,2019-03-06 20:40:20,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_48.jpg,0,1,0,0,0,0
1055,1055,UG1,2019-02-26 22:24:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_49.jpg,0,1,0,0,0,0
1056,1056,UG1,2019-02-03 21:57:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_5.jpg,0,1,0,0,0,0
1057,1057,UG1,2019-02-20 20:52:58,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_50.jpg,0,1,0,0,0,0
1058,1058,UG1,2019-03-05 20:02:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_51.jpg,0,1,0,0,0,0
1059,1059,UG1,2019-02-19 21:43:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_52.jpg,0,1,0,0,0,0
1060,1060,UG1,2019-02-03 22:01:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_55.jpg,0,1,0,0,0,0
1061,1061,UG1,2019-03-07 18:57:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_57.jpg,0,1,0,0,0,0
1062,1062,UG1,2019-01-31 23:28:35,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_59.jpg,0,1,0,0,0,0
1063,1063,UG1,2019-02-03 22:02:52,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_60.jpg,0,1,0,0,0,0
1064,1064,UG1,2019-02-04 22:56:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_61.jpg,0,1,0,0,0,0
1065,1065,UG1,2019-03-05 20:03:28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_62.jpg,0,1,0,0,0,0
1066,1066,UG1,2019-02-20 20:49:23,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_65.jpg,0,1,0,0,0,0
1067,1067,UG1,2019-02-04 21:04:37,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_66.jpg,1,0,0,0,0,0
1068,1068,UG1,2019-01-31 23:23:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_67.jpg,1,1,0,0,0,1
1069,1069,UG1,2019-01-30 20:24:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_4_30_9.jpg,0,1,0,0,0,0
1070,1070,UG1,2019-03-07 19:11:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_12_0.jpg,0,1,0,0,0,0
1071,1071,UG1,2019-02-04 22:42:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_12_2.jpg,0,1,0,0,0,0
1072,1072,UG1,2019-02-27 17:33:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_12_3.jpg,0,1,0,0,0,0
1073,1073,UG1,2019-02-04 22:35:43,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_1.jpg,0,1,0,0,0,0
1074,1074,UG1,2019-03-06 20:50:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_2.jpg,0,1,0,0,0,0
1075,1075,UG1,2019-02-20 22:16:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_3.jpg,0,1,0,0,0,0
1076,1076,UG1,2019-03-07 19:02:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_5.jpg,0,1,0,0,0,0
1077,1077,UG1,2019-03-06 21:06:28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_14_6.jpg,1,0,0,0,0,0
1078,1078,UG1,2019-01-30 20:37:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_0.jpg,0,1,0,0,0,0
1079,1079,UG1,2019-02-19 21:44:25,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_1.jpg,0,1,0,0,0,0
1080,1080,UG1,2019-02-20 20:29:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_13.jpg,0,1,0,0,0,0
1081,1081,UG1,2019-01-30 19:14:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_14.jpg,1,1,0,0,0,1
1082,1082,UG1,2019-01-30 19:14:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_15.jpg,0,1,0,0,0,0
1083,1083,UG1,2019-02-26 22:36:11,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_16.jpg,0,1,0,0,0,0
1084,1084,UG1,2019-02-20 22:02:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_18.jpg,0,1,0,0,0,0
1085,1085,UG1,2019-03-05 19:12:42,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_2.jpg,0,1,0,0,0,0
1086,1086,UG1,2019-03-05 20:45:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_22.jpg,0,1,0,0,0,0
1087,1087,UG1,2019-03-07 19:04:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_23.jpg,0,1,0,0,0,0
1088,1088,UG1,2019-02-26 22:20:07,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_25.jpg,0,1,0,0,0,0
1089,1089,UG1,2019-03-06 20:49:02,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_26.jpg,0,1,0,0,0,0
1090,1090,UG1,2019-01-23 20:50:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_27.jpg,0,0,0,0,0,1
1091,1091,UG1,2019-03-06 21:04:25,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_29.jpg,0,1,0,0,0,0
1092,1092,UG1,2019-02-26 22:31:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_3.jpg,0,1,0,0,0,0
1093,1093,UG1,2019-02-20 20:53:06,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_31.jpg,0,1,0,0,0,0
1094,1094,UG1,2019-02-19 20:57:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_35.jpg,0,1,0,0,0,0
1095,1095,UG1,2019-03-05 19:31:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_36.jpg,0,1,0,0,1,0
1096,1096,UG1,2019-02-04 22:47:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_37.jpg,0,1,0,0,0,0
1097,1097,UG1,2019-02-04 22:36:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_39.jpg,0,1,0,0,0,0
1098,1098,UG1,2019-03-06 20:38:28,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_4.jpg,0,1,0,0,0,0
1099,1099,UG1,2019-02-19 21:50:10,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_41.jpg,0,1,0,0,0,0
1100,1100,UG1,2019-03-05 20:19:47,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_42.jpg,0,1,0,0,1,0
1101,1101,UG1,2019-02-19 21:00:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_43.jpg,0,1,0,0,0,0
1102,1102,UG1,2019-03-07 18:40:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_45.jpg,0,1,0,0,0,0
1103,1103,UG1,2019-03-05 20:03:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_5.jpg,0,1,0,0,0,0
1104,1104,UG1,2019-02-19 21:46:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_50.jpg,0,1,0,0,0,0
1105,1105,UG1,2019-01-31 23:14:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_51.jpg,0,1,0,0,0,0
1106,1106,UG1,2019-02-20 20:22:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_52.jpg,0,1,0,0,0,0
1107,1107,UG1,2019-02-20 20:48:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_54.jpg,0,1,0,0,0,0
1108,1108,UG1,2019-02-19 21:10:44,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_56.jpg,0,1,0,0,0,0
1109,1109,UG1,2019-03-06 21:12:15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_57.jpg,0,1,0,0,0,0
1110,1110,UG1,2019-03-05 20:39:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_6.jpg,0,1,0,0,0,0
1111,1111,UG1,2019-03-05 20:09:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_60.jpg,0,1,0,0,0,0
1112,1112,UG1,2019-02-19 21:19:25,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_63.jpg,0,1,0,0,0,0
1113,1113,UG1,2019-02-03 22:11:13,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_7.jpg,0,1,0,0,0,0
1114,1114,UG1,2019-03-05 20:13:15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_8.jpg,0,1,0,0,0,0
1115,1115,UG1,2019-02-04 22:37:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_18_9.jpg,0,1,0,0,0,0
1116,1116,UG1,2019-02-26 22:30:06,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_1.jpg,0,1,0,0,0,0
1117,1117,UG1,2019-01-31 23:24:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_10.jpg,0,1,0,0,0,0
1118,1118,UG1,2019-02-19 20:51:59,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_11.jpg,0,1,0,0,0,0
1119,1119,UG1,2019-02-03 21:59:44,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_14.jpg,0,1,0,0,0,0
1120,1120,UG1,2019-02-20 22:21:46,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_15.jpg,0,1,0,0,0,0
1121,1121,UG1,2019-02-20 22:05:43,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_18.jpg,0,1,0,0,0,0
1122,1122,UG1,2019-02-20 22:22:55,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_22.jpg,0,1,0,0,0,0
1123,1123,UG1,2019-02-19 21:42:35,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_23.jpg,0,1,0,0,0,0
1124,1124,UG1,2019-02-19 21:54:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_24.jpg,0,1,0,0,0,0
1125,1125,UG1,2019-02-26 22:43:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_28.jpg,0,1,0,0,0,0
1126,1126,UG1,2019-03-07 18:40:17,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_3.jpg,0,1,0,0,0,0
1127,1127,UG1,2019-03-06 20:43:12,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_31.jpg,0,1,0,0,0,0
1128,1128,UG1,2019-01-30 20:30:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_32.jpg,0,1,0,0,0,0
1129,1129,UG1,2019-02-20 20:45:51,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_33.jpg,0,1,0,0,0,0
1130,1130,UG1,2019-03-07 19:03:41,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_34.jpg,0,0,0,0,0,1
1131,1131,UG1,2019-01-31 23:25:19,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_36.jpg,0,1,0,0,0,0
1132,1132,UG1,2019-02-20 22:09:07,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_37.jpg,0,1,0,0,0,0
1133,1133,UG1,2019-02-26 22:58:05,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_39.jpg,0,1,0,0,0,0
1134,1134,UG1,2019-01-31 23:31:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_40.jpg,0,1,0,0,0,0
1135,1135,UG1,2019-03-06 20:50:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_42.jpg,0,1,0,0,0,0
1136,1136,UG1,2019-03-07 18:45:37,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_43.jpg,0,1,0,0,0,0
1137,1137,UG1,2019-03-06 20:36:57,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_44.jpg,0,1,0,0,0,0
1138,1138,UG1,2019-02-19 21:12:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_46.jpg,0,1,0,0,0,0
1139,1139,UG1,2019-02-26 22:22:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_7.jpg,0,1,0,0,0,0
1140,1140,UG1,2019-03-05 19:13:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_24_8.jpg,0,1,0,0,0,0
1141,1141,UG1,2019-02-19 21:54:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_0.jpg,0,1,0,0,0,0
1142,1142,UG1,2019-02-03 21:55:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_1.jpg,0,1,0,0,0,0
1143,1143,UG1,2019-03-05 20:17:31,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_10.jpg,0,1,0,0,0,0
1144,1144,UG1,2019-02-19 21:03:54,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_11.jpg,0,1,0,0,0,0
1145,1145,UG1,2019-02-03 22:11:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_15.jpg,0,1,0,0,0,0
1146,1146,UG1,2019-02-20 22:02:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_17.jpg,0,1,0,0,0,0
1147,1147,UG1,2019-01-31 23:31:03,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_19.jpg,0,1,0,0,0,0
1148,1148,UG1,2019-02-19 21:03:27,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_2.jpg,0,1,0,0,0,0
1149,1149,UG1,2019-03-05 20:24:07,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_20.jpg,0,1,0,0,0,0
1150,1150,UG1,2019-02-20 22:18:39,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_21.jpg,0,1,0,0,0,0
1151,1151,UG1,2019-01-31 23:15:35,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_24.jpg,0,1,0,0,0,0
1152,1152,UG1,2019-03-06 21:01:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_26.jpg,0,1,0,0,0,0
1153,1153,UG1,2019-02-20 20:20:07,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_28.jpg,0,0,0,1,0,0
1154,1154,UG1,2019-02-26 22:36:44,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_3.jpg,0,1,0,0,0,0
1155,1155,UG1,2019-03-06 21:12:07,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_30.jpg,0,1,0,0,0,0
1156,1156,UG1,2019-02-26 22:48:35,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_32.jpg,0,1,0,0,0,0
1157,1157,UG1,2019-03-06 20:48:34,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_33.jpg,0,1,0,0,0,0
1158,1158,UG1,2019-02-20 20:48:36,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_36.jpg,0,1,0,0,0,0
1159,1159,UG1,2019-03-06 20:50:52,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_37.jpg,0,1,0,0,0,0
1160,1160,UG1,2019-02-20 20:29:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_39.jpg,0,1,0,0,0,0
1161,1161,UG1,2019-01-30 20:25:24,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_40.jpg,0,1,0,0,0,0
1162,1162,UG1,2019-03-07 18:43:50,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_42.jpg,0,1,0,0,0,0
1163,1163,UG1,2019-02-20 22:26:14,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_43.jpg,0,1,0,0,0,0
1164,1164,UG1,2019-03-06 21:30:37,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_46.jpg,0,1,0,0,0,0
1165,1165,UG1,2019-01-30 20:33:50,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_5.jpg,0,1,0,0,0,0
1166,1166,UG1,2019-02-19 21:10:29,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_50.jpg,0,1,0,0,0,0
1167,1167,UG1,2019-02-04 23:04:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_6.jpg,0,1,0,0,0,0
1168,1168,UG1,2019-02-04 22:57:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_5_30_9.jpg,0,1,0,0,0,0
1169,1169,UG1,2019-02-19 21:13:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_0.jpg,0,1,0,0,0,0
1170,1170,UG1,2019-02-19 21:46:48,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_1.jpg,0,1,0,0,0,0
1171,1171,UG1,2019-02-19 21:01:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_10.jpg,0,1,0,0,0,0
1172,1172,UG1,2019-02-20 20:50:30,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_16.jpg,0,1,0,0,0,0
1173,1173,UG1,2019-03-07 19:07:53,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_17.jpg,0,1,0,0,0,0
1174,1174,UG1,2019-02-19 21:20:35,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_20.jpg,0,1,0,0,0,0
1175,1175,UG1,2019-02-19 21:18:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_21.jpg,0,1,0,0,0,0
1176,1176,UG1,2019-02-04 22:38:01,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_22.jpg,0,1,0,0,0,0
1177,1177,UG1,2019-02-19 20:46:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_23.jpg,0,1,0,0,0,0
1178,1178,UG1,2019-02-03 22:09:09,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_24.jpg,0,1,0,0,0,0
1179,1179,UG1,2019-02-19 21:50:16,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_25.jpg,0,1,0,0,0,0
1180,1180,UG1,2019-02-20 22:12:15,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_26.jpg,0,1,0,0,0,0
1181,1181,UG1,2019-02-19 21:47:04,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_3.jpg,0,1,0,0,0,0
1182,1182,UG1,2019-02-04 22:52:45,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_30.jpg,0,1,0,0,0,0
1183,1183,UG1,2019-03-07 18:41:22,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_31.jpg,0,1,0,0,0,0
1184,1184,UG1,2019-02-19 21:39:21,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_33.jpg,0,1,0,0,0,0
1185,1185,UG1,2019-02-20 22:10:56,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_34.jpg,0,1,0,0,0,0
1186,1186,UG1,2019-03-05 20:41:50,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_35.jpg,0,1,0,0,0,0
1187,1187,UG1,2019-03-05 20:04:24,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_36.jpg,0,1,0,0,0,0
1188,1188,UG1,2019-03-07 18:52:18,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_37.jpg,0,1,0,0,0,0
1189,1189,UG1,2019-02-26 22:27:38,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_5.jpg,0,1,0,0,0,0
1190,1190,UG1,2019-02-19 21:28:25,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_6.jpg,0,1,0,0,0,0
1191,1191,UG1,2019-02-27 17:50:26,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_7.jpg,0,1,0,0,0,0
1192,1192,UG1,2019-03-05 19:58:08,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_30_9.jpg,1,0,0,0,0,0
1193,1193,UG1,2019-03-05 20:22:49,47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_6_32_0.jpg,0,1,0,0,0,0
