,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
869,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_32_8.jpg,NA (prediction),0.99998915,0.17540523,1.8420018e-08,NA28UCDtemporalgyri _4G8/0/14/32.jpg,"[1112, 236, 256, 256]",consensus_of_2,1,0,0,0,0,0
870,cw13-0/cw13-0_15_22_9.jpg,NA (prediction),0.53366363,0.73668855,0.94980407,cw13-0/0/15/22.jpg,"[942, 718, 256, 256]",consensus_of_2,0,0,0,1,0,0
871,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_18_39.jpg,NA (prediction),0.19770896,0.8691267,0.0017716148000000004,NA28UCDtemporalgyri _4G8/0/9/18.jpg,"[50, 433, 256, 256]",consensus_of_2,0,1,0,0,0,0
872,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_7_13.jpg,NA (prediction),4.033038e-05,0.007143506,0.9999354,NA28UCDtemporalgyri _4G8/0/18/7.jpg,"[487, 745, 256, 256]",consensus_of_2,0,0,0,1,0,0
873,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_5_14_6.jpg,NA (prediction),0.9559001,0.96460366,0.00011396437,17-3_UTSW_temporal_6E10/0/5/14.jpg,"[0, 429, 256, 256]",consensus_of_2,1,1,0,0,0,0
874,cw18-48/cw18-48_13_23_3.jpg,NA (prediction),0.98819053,0.7398633000000001,8.349032e-06,cw18-48/0/13/23.jpg,"[613, 880, 256, 256]",consensus_of_2,0,1,0,0,0,0
875,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_1_27_4.jpg,NA (prediction),1.2077424e-05,0.0071490407,0.99990237,NA15UCDtemporalgyri _4G8/0/1/27.jpg,"[763, 342, 256, 256]",consensus_of_2,0,0,1,0,0,0
876,cw15-12/cw15-12_27_39_58.jpg,NA (prediction),0.0013406421,0.18896778,0.017947845,cw15-12/0/27/39.jpg,"[347, 940, 256, 256]",consensus_of_2,0,0,0,1,0,0
877,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_17_14.jpg,NA (prediction),0.0032841973,0.0003669812,0.9984212,NA28UCDtemporalgyri _4G8/0/28/17.jpg,"[1170, 441, 256, 256]",consensus_of_2,0,0,0,0,0,1
878,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_18_4.jpg,NA (prediction),0.011097852,0.9947973,0.0040871245,NA28UCDtemporalgyri _4G8/0/20/18.jpg,"[129, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
879,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_3_61.jpg,NA (prediction),2.0690479e-05,0.012200958,0.93998265,NA28UCDtemporalgyri _4G8/0/16/3.jpg,"[941, 1184, 256, 256]",consensus_of_2,0,0,0,1,0,0
880,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_11_37.jpg,NA (prediction),0.91705275,0.9681345,0.00028894536,NA23UCDtemporalgyri _4G8/0/6/11.jpg,"[1084, 784, 256, 256]",consensus_of_2,0,1,0,0,0,0
881,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_16_16.jpg,NA (prediction),0.0063576754,0.23190878,0.999316,NA28UCDtemporalgyri _4G8/0/17/16.jpg,"[67, 184, 256, 256]",consensus_of_2,0,1,0,1,0,0
882,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_11_69.jpg,NA (prediction),0.9999994,0.027077554,5.5629257e-10,NA28UCDtemporalgyri _4G8/0/22/11.jpg,"[367, 1175, 256, 256]",consensus_of_2,1,1,0,0,0,0
883,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_19_24_13.jpg,NA (prediction),0.009093443,0.008276285999999999,0.9778848,NA15UCDtemporalgyri _4G8/0/19/24.jpg,"[1280, 882, 256, 256]",consensus_of_2,0,0,1,0,0,0
884,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_12_2_0.jpg,NA (prediction),0.0012336064,0.9838345,0.91978806,NA15UCDtemporalgyri _4G8/0/12/2.jpg,"[1280, 0, 256, 256]",consensus_of_2,0,1,0,0,1,0
885,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_15_13.jpg,NA (prediction),0.11839266,0.32924303,0.035680283,NA28UCDtemporalgyri _4G8/0/25/15.jpg,"[0, 818, 256, 256]",consensus_of_2,0,0,0,0,1,1
886,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_8_58.jpg,NA (prediction),0.03191785,0.060831506,0.7222102,NA28UCDtemporalgyri _4G8/0/19/8.jpg,"[657, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
887,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_3_26_1.jpg,NA (prediction),0.007831228,0.63463867,0.80816126,NA23UCDtemporalgyri _4G8/0/3/26.jpg,"[126, 21, 256, 256]",consensus_of_2,0,0,1,0,1,0
888,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_8_71.jpg,NA (prediction),0.48290837,0.99977523,6.6971220000000025e-06,NA37UCDtemporalgyri _4G8/0/10/8.jpg,"[75, 1270, 256, 256]",consensus_of_2,0,1,0,0,0,0
889,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_4_23_1.jpg,NA (prediction),0.9727323,0.27063337,0.000104870574,NA23UCDtemporalgyri _4G8/0/4/23.jpg,"[525, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
890,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_3_42.jpg,NA (prediction),0.39015213,0.98381156,0.00019369535,NA37UCDtemporalgyri _4G8/0/13/3.jpg,"[1060, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
891,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_6_39.jpg,NA (prediction),0.94999564,0.9848881,0.0010341381,NA28UCDtemporalgyri _4G8/0/17/6.jpg,"[842, 1227, 256, 256]",consensus_of_2,0,1,0,0,0,0
892,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_19_24_14.jpg,NA (prediction),0.004813175,0.052447345,0.8943235,NA15UCDtemporalgyri _4G8/0/19/24.jpg,"[1280, 904, 256, 256]",consensus_of_2,0,0,1,0,1,0
893,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_27_28.jpg,NA (prediction),5.227744000000001e-05,0.08266606,0.016420115,NA28UCDtemporalgyri _4G8/0/8/27.jpg,"[1280, 454, 256, 256]",consensus_of_2,0,1,0,1,1,1
894,cw18-48/cw18-48_25_31_22.jpg,NA (prediction),0.97957325,0.4962117,0.016231453,cw18-48/0/25/31.jpg,"[390, 543, 256, 256]",consensus_of_2,0,0,0,1,0,0
895,cw18-48/cw18-48_28_29_24.jpg,NA (prediction),0.07696684,0.058482695,0.92954284,cw18-48/0/28/29.jpg,"[356, 478, 256, 256]",consensus_of_2,0,0,0,1,0,0
896,cw15-29/cw15-29_4_20_20.jpg,NA (prediction),0.0038754812,0.0045939335,0.9521485,cw15-29/0/4/20.jpg,"[1017, 742, 256, 256]",consensus_of_2,0,0,0,1,0,0
897,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_6_3_16.jpg,NA (prediction),0.9502206,0.90635896,1.545782e-05,40-3_UTSW_temporal_6E10/0/6/3.jpg,"[343, 511, 256, 256]",consensus_of_2,0,1,0,0,0,0
898,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_22_6.jpg,NA (prediction),0.38480118,0.5963957,0.923263,8-3_UTSW_temporal_6E10/0/7/22.jpg,"[1280, 227, 256, 256]",consensus_of_2,0,0,1,0,1,0
899,cw13-0/cw13-0_12_22_7.jpg,NA (prediction),0.012208886,0.4630864000000001,0.33155978,cw13-0/0/12/22.jpg,"[1212, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
900,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_25_17.jpg,NA (prediction),0.004470404,0.65111715,0.99999976,8-3_UTSW_temporal_6E10/0/7/25.jpg,"[0, 460, 256, 256]",consensus_of_2,0,0,1,0,0,0
901,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_2_22_0.jpg,NA (prediction),7.1541986e-06,0.020168299,0.99998355,NA7UCDtemporalgyri _4G8/0/2/22.jpg,"[1280, 1230, 256, 256]",consensus_of_2,0,0,1,0,0,0
902,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_3_38.jpg,NA (prediction),0.9947902,0.95357424,1.5252038e-05,NA37UCDtemporalgyri _4G8/0/7/3.jpg,"[335, 1279, 256, 256]",consensus_of_2,1,1,0,0,0,0
903,cw15-29/cw15-29_3_31_63.jpg,NA (prediction),0.122881055,0.00014887936,0.9818107,cw15-29/0/3/31.jpg,"[287, 507, 256, 256]",consensus_of_2,0,0,0,1,0,0
904,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_28_4.jpg,NA (prediction),0.996829,0.40366638,0.0021917901,NA28UCDtemporalgyri _4G8/0/26/28.jpg,"[0, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
905,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_11_56.jpg,NA (prediction),0.9544052,0.98852366,2.9085631e-06,17-3_UTSW_temporal_6E10/0/14/11.jpg,"[440, 1119, 256, 256]",consensus_of_2,0,1,0,0,0,0
906,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_11_30.jpg,NA (prediction),0.007123195600000002,0.9998281,8.592818000000001e-05,NA23UCDtemporalgyri _4G8/0/6/11.jpg,"[1018, 566, 256, 256]",consensus_of_2,0,1,0,0,0,0
907,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_21_3_35.jpg,NA (prediction),0.99972457,0.22576976,8.793416999999999e-08,17-3_UTSW_temporal_6E10/0/21/3.jpg,"[970, 1136, 256, 256]",consensus_of_2,1,1,0,0,0,0
908,cw13-0/cw13-0_20_17_4.jpg,NA (prediction),0.0024741504,0.029112235,0.9832418,cw13-0/0/20/17.jpg,"[389, 215, 256, 256]",consensus_of_2,0,0,0,1,0,0
909,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_13_3_10.jpg,NA (prediction),0.00058647775,0.018275075,0.99757177,NA15UCDtemporalgyri _4G8/0/13/3.jpg,"[922, 584, 256, 256]",consensus_of_2,0,0,1,0,1,0
910,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_32_20.jpg,NA (prediction),0.53670436,0.009849633,0.9947693,NA28UCDtemporalgyri _4G8/0/25/32.jpg,"[69, 990, 256, 256]",consensus_of_2,0,0,0,1,0,0
911,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_19_16.jpg,NA (prediction),8.136325999999998e-07,2.884768e-05,0.9999976,NA28UCDtemporalgyri _4G8/0/21/19.jpg,"[864, 666, 256, 256]",consensus_of_2,0,0,0,1,0,0
912,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_10_25_18.jpg,NA (prediction),0.6571806,0.9769041,0.00010105388,8-3_UTSW_temporal_6E10/0/10/25.jpg,"[886, 620, 256, 256]",consensus_of_2,0,1,0,0,0,0
913,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_15_26.jpg,NA (prediction),0.0008914002,0.9990896,0.70735264,NA28UCDtemporalgyri _4G8/0/16/15.jpg,"[1267, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
914,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_9_45.jpg,NA (prediction),0.054344665,0.99982375,9.6242366e-05,NA28UCDtemporalgyri _4G8/0/20/9.jpg,"[1111, 894, 256, 256]",consensus_of_2,0,1,0,0,0,0
915,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_24_14.jpg,NA (prediction),0.98168105,0.9696502,1.1335295e-06,NA37UCDtemporalgyri _4G8/0/7/24.jpg,"[907, 231, 256, 256]",consensus_of_2,0,1,0,0,0,0
916,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_22_19.jpg,NA (prediction),0.084365405,0.9988697,0.00022321535,NA23UCDtemporalgyri _4G8/0/14/22.jpg,"[592, 347, 256, 256]",consensus_of_2,0,1,0,0,0,0
917,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_33_1.jpg,NA (prediction),0.02781121,0.013773357,0.9579395,NA23UCDtemporalgyri _4G8/0/14/33.jpg,"[0, 343, 256, 256]",consensus_of_2,0,0,1,0,0,1
918,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_18_22_16.jpg,NA (prediction),0.38055053,0.99906296,1.4548528e-05,NA27UCDtemporalgyri _4G8/0/18/22.jpg,"[381, 260, 256, 256]",consensus_of_2,0,1,0,0,0,0
919,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_18_40_3.jpg,NA (prediction),0.009987761,0.93807244,0.04649121,8-3_UTSW_temporal_6E10/0/18/40.jpg,"[104, 1149, 256, 256]",consensus_of_2,0,0,1,0,0,1
920,cw18-48/cw18-48_21_39_27.jpg,NA (prediction),0.90520656,0.18277776,3.483686e-06,cw18-48/0/21/39.jpg,"[1007, 797, 256, 256]",consensus_of_2,1,1,0,0,0,0
921,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_32.jpg,NA (prediction),0.95006526,0.9672056,3.5513825e-05,17-3_UTSW_temporal_6E10/0/10/13.jpg,"[65, 661, 256, 256]",consensus_of_2,0,1,0,0,0,0
922,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_26_18.jpg,NA (prediction),0.0014544803,0.0010045053,0.8411183000000001,NA23UCDtemporalgyri _4G8/0/6/26.jpg,"[539, 376, 256, 256]",consensus_of_2,0,0,1,0,0,0
923,cw13-0/cw13-0_15_21_22.jpg,NA (prediction),0.0011353705,0.015352764,0.65159553,cw13-0/0/15/21.jpg,"[576, 774, 256, 256]",consensus_of_2,0,0,0,1,0,0
924,cw16-36/cw16-36_16_39_3.jpg,NA (prediction),0.0124691855,0.0014843569,0.92993295,cw16-36/0/16/39.jpg,"[58, 125, 256, 256]",consensus_of_2,0,0,0,1,0,0
925,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_11_46.jpg,NA (prediction),0.999178,0.8689601999999998,4.830698e-06,NA37UCDtemporalgyri _4G8/0/9/11.jpg,"[264, 841, 256, 256]",consensus_of_2,1,1,0,0,0,0
926,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_14_13.jpg,NA (prediction),0.98876834,0.990257,1.5556962e-07,NA37UCDtemporalgyri _4G8/0/17/14.jpg,"[80, 544, 256, 256]",consensus_of_2,0,1,0,0,0,0
927,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_30_4.jpg,NA (prediction),0.00019578182,0.0045424816,0.9947684,NA28UCDtemporalgyri _4G8/0/28/30.jpg,"[754, 1280, 256, 256]",consensus_of_2,0,0,1,0,0,0
928,cw18-48/cw18-48_25_35_46.jpg,NA (prediction),0.5087792999999999,0.904783,0.0057477197,cw18-48/0/25/35.jpg,"[536, 699, 256, 256]",consensus_of_2,0,0,0,1,0,0
929,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_11_56.jpg,NA (prediction),0.98820704,0.9992335,4.807999e-05,NA28UCDtemporalgyri _4G8/0/22/11.jpg,"[0, 911, 256, 256]",consensus_of_2,0,1,0,0,0,0
930,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_10_14_1.jpg,NA (prediction),0.8787267,0.9990877,8.418785e-05,8-3_UTSW_temporal_6E10/0/10/14.jpg,"[11, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
931,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_16_22.jpg,NA (prediction),0.9970118,0.05955486,0.06435223,NA28UCDtemporalgyri _4G8/0/27/16.jpg,"[831, 130, 256, 256]",consensus_of_2,0,1,0,0,0,0
932,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_18_23_12.jpg,NA (prediction),0.034560885,0.9999505,7.410668999999999e-05,8-3_UTSW_temporal_6E10/0/18/23.jpg,"[109, 264, 256, 256]",consensus_of_2,0,1,0,0,0,0
933,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_9_21_57.jpg,NA (prediction),0.00025519248,0.25008850000000005,0.27351692,NA27UCDtemporalgyri _4G8/0/9/21.jpg,"[377, 51, 256, 256]",consensus_of_2,0,1,0,0,1,0
934,cw15-29/cw15-29_2_7_27.jpg,NA (prediction),0.025418159,0.019230306000000003,0.9690915,cw15-29/0/2/7.jpg,"[45, 584, 256, 256]",consensus_of_2,0,0,0,1,0,0
935,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_8_6.jpg,NA (prediction),0.93595564,0.9998042,6.878098e-05,NA37UCDtemporalgyri _4G8/0/16/8.jpg,"[1218, 59, 256, 256]",consensus_of_2,0,1,0,0,0,0
936,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_1_6_0.jpg,NA (prediction),1.964843e-07,0.41721871,0.99999976,NA7UCDtemporalgyri _4G8/0/1/6.jpg,"[412, 712, 256, 256]",consensus_of_2,0,0,1,0,1,1
937,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_24_24.jpg,NA (prediction),0.0235649,0.16691366,0.9837435,NA23UCDtemporalgyri _4G8/0/8/24.jpg,"[253, 1280, 256, 256]",consensus_of_2,0,0,1,0,1,0
938,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_18_43.jpg,NA (prediction),0.9444283,0.7889789,9.124525e-05,NA37UCDtemporalgyri _4G8/0/4/18.jpg,"[1246, 655, 256, 256]",consensus_of_2,0,1,0,0,0,0
939,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_5_28_13.jpg,NA (prediction),0.01564572,0.9575952,0.0004956312,8-3_UTSW_temporal_6E10/0/5/28.jpg,"[208, 752, 256, 256]",consensus_of_2,0,1,0,0,0,0
940,cw15-12/cw15-12_27_38_35.jpg,NA (prediction),0.0030737123,0.0042239213,0.9866281,cw15-12/0/27/38.jpg,"[1267, 1128, 256, 256]",consensus_of_2,0,0,0,1,0,0
941,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_13_32_6.jpg,NA (prediction),1.5590811e-05,9.158905999999996e-05,0.9955421999999998,NA23UCDtemporalgyri _4G8/0/13/32.jpg,"[817, 82, 256, 256]",consensus_of_2,0,0,1,0,1,0
942,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_12_6_0.jpg,NA (prediction),4.3569607e-08,0.0063123726,0.99995637,NA7UCDtemporalgyri _4G8/0/12/6.jpg,"[1163, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
943,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_13_11.jpg,NA (prediction),0.015661517,0.046874233,0.8781796999999999,NA15UCDtemporalgyri _4G8/0/14/13.jpg,"[0, 169, 256, 256]",consensus_of_2,0,0,1,0,1,0
944,cw18-48/cw18-48_25_31_20.jpg,NA (prediction),0.9167486,0.8420742,0.008270076500000001,cw18-48/0/25/31.jpg,"[520, 500, 256, 256]",consensus_of_2,0,0,0,1,0,0
945,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_17_11.jpg,NA (prediction),0.9740651,0.6266695999999999,0.0022838244,NA28UCDtemporalgyri _4G8/0/28/17.jpg,"[998, 51, 256, 256]",consensus_of_2,0,1,0,0,0,0
946,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_2_30_2.jpg,NA (prediction),0.026084568,0.48616084,0.9904051,8-3_UTSW_temporal_6E10/0/2/30.jpg,"[807, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
947,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_23_30.jpg,NA (prediction),0.9896151,0.9998252,2.036532e-05,40-3_UTSW_temporal_6E10/0/13/23.jpg,"[642, 1000, 256, 256]",consensus_of_2,0,1,0,0,0,0
948,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_23_9_6.jpg,NA (prediction),0.0014732027,0.003886551,0.9116656,NA28UCDtemporalgyri _4G8/0/23/9.jpg,"[1280, 180, 256, 256]",consensus_of_2,0,0,0,1,0,0
949,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_8_25_4.jpg,NA (prediction),1.0555485e-06,0.0009508967,0.9999999,8-3_UTSW_temporal_6E10/0/8/25.jpg,"[604, 122, 256, 256]",consensus_of_2,0,0,1,0,0,0
950,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_31_18.jpg,NA (prediction),5.619548299999999e-07,0.00026311437000000004,0.9999999,NA28UCDtemporalgyri _4G8/0/19/31.jpg,"[992, 443, 256, 256]",consensus_of_2,0,0,0,1,0,0
951,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_28_22.jpg,NA (prediction),0.96328175,0.99989057,1.7495184e-06,NA37UCDtemporalgyri _4G8/0/14/28.jpg,"[779, 416, 256, 256]",consensus_of_2,0,1,0,0,0,0
952,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_18_8_51.jpg,NA (prediction),0.98953843,0.042376682,0.028654017,NA15UCDtemporalgyri _4G8/0/18/8.jpg,"[718, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
953,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_10_26_13.jpg,NA (prediction),0.99999535,0.47935915,3.1197867e-10,8-3_UTSW_temporal_6E10/0/10/26.jpg,"[213, 0, 256, 256]",consensus_of_2,1,0,0,0,0,0
954,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_23_34.jpg,NA (prediction),0.9524412,0.9999044,5.208531e-05,40-3_UTSW_temporal_6E10/0/13/23.jpg,"[661, 1093, 256, 256]",consensus_of_2,1,1,0,0,0,0
955,cw16-36/cw16-36_16_39_23.jpg,NA (prediction),0.012119908,0.0038750817,0.92174035,cw16-36/0/16/39.jpg,"[0, 286, 256, 256]",consensus_of_2,0,0,0,1,0,0
956,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_2_22_1.jpg,NA (prediction),1.9445238e-07,0.022846576,0.9999957,NA7UCDtemporalgyri _4G8/0/2/22.jpg,"[1271, 1280, 256, 256]",consensus_of_2,0,0,1,0,0,0
957,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_15_23_10.jpg,NA (prediction),0.016157314,0.019466402,0.9761731,NA15UCDtemporalgyri _4G8/0/15/23.jpg,"[597, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
958,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_25_36.jpg,NA (prediction),0.9669194,0.9917429,1.3128384e-05,NA37UCDtemporalgyri _4G8/0/8/25.jpg,"[985, 586, 256, 256]",consensus_of_2,0,1,0,0,0,0
959,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_19_41.jpg,NA (prediction),0.9368095,0.97303337,0.00038404856,NA28UCDtemporalgyri _4G8/0/8/19.jpg,"[601, 1237, 256, 256]",consensus_of_2,0,1,0,0,1,0
960,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_3_4_4.jpg,NA (prediction),4.1403473e-06,0.062741555,0.9998072,NA7UCDtemporalgyri _4G8/0/3/4.jpg,"[675, 401, 256, 256]",consensus_of_2,0,0,1,0,0,0
961,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_28_1.jpg,NA (prediction),3.952795e-05,0.00071992324,0.99973077,NA28UCDtemporalgyri _4G8/0/8/28.jpg,"[543, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
962,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_8_11_0.jpg,NA (prediction),7.422961e-05,0.9790469,0.9081271,NA7UCDtemporalgyri _4G8/0/8/11.jpg,"[172, 165, 256, 256]",consensus_of_2,0,0,1,0,0,0
963,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_11_21.jpg,NA (prediction),0.7921836999999999,0.9597842,6.750464e-05,NA23UCDtemporalgyri _4G8/0/12/11.jpg,"[328, 239, 256, 256]",consensus_of_2,0,1,0,0,0,0
964,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_23_20.jpg,NA (prediction),0.10285757,0.92564255,0.02010824,NA37UCDtemporalgyri _4G8/0/17/23.jpg,"[421, 279, 256, 256]",consensus_of_2,0,1,0,0,0,0
965,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_0_32_18.jpg,NA (prediction),0.9997644,0.4504801,2.742566e-07,8-3_UTSW_temporal_6E10/0/0/32.jpg,"[965, 1280, 256, 256]",consensus_of_2,1,0,0,0,0,0
966,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_2_2.jpg,NA (prediction),0.15957825,0.99279094,4.1980624e-05,NA37UCDtemporalgyri _4G8/0/13/2.jpg,"[868, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
967,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_17_48.jpg,NA (prediction),0.004935226,0.35681525,0.8832438,NA27UCDtemporalgyri _4G8/0/23/17.jpg,"[114, 1116, 256, 256]",consensus_of_2,0,1,0,0,0,0
968,cw18-48/cw18-48_3_11_28.jpg,NA (prediction),0.9624737,0.8328481,0.0031975417,cw18-48/0/3/11.jpg,"[0, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
969,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_11_3.jpg,NA (prediction),0.99999964,0.0010901454,1.3647041e-08,NA28UCDtemporalgyri _4G8/0/14/11.jpg,"[659, 217, 256, 256]",consensus_of_2,1,0,0,0,0,0
970,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_11_23_12.jpg,NA (prediction),0.9371875,0.90368396,6.267946999999999e-05,40-3_UTSW_temporal_6E10/0/11/23.jpg,"[1211, 67, 256, 256]",consensus_of_2,0,1,0,0,1,0
971,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_25_12.jpg,NA (prediction),3.9611002e-08,4.527781e-06,0.9999925,NA23UCDtemporalgyri _4G8/0/8/25.jpg,"[64, 654, 256, 256]",consensus_of_2,0,0,0,1,0,0
972,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_21_4.jpg,NA (prediction),0.008100612,0.9068646,0.99997437,8-3_UTSW_temporal_6E10/0/7/21.jpg,"[444, 0, 256, 256]",consensus_of_2,0,0,1,0,1,0
973,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_25_15_1.jpg,NA (prediction),0.9968786,0.16315621,4.017795e-06,NA15UCDtemporalgyri _4G8/0/25/15.jpg,"[1086, 90, 256, 256]",consensus_of_2,1,1,0,0,0,0
974,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_1_6_2.jpg,NA (prediction),2.2328895e-06,0.25021783,0.9980751,NA7UCDtemporalgyri _4G8/0/1/6.jpg,"[516, 816, 256, 256]",consensus_of_2,0,0,1,0,1,0
