,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
1556,1556,1556,1556,1657,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_9_25_12.jpg,NA (prediction),0.93965656,0.18408045,0.0031575328000000005,8-3_UTSW_temporal_6E10/0/9/25.jpg,"[0, 347, 256, 256]",UG2,0,1,0,0,0,0
1557,1557,1557,1557,59,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_21_28.jpg,NA (prediction),0.046473153,0.9955741,5.3082364e-05,NA27UCDtemporalgyri _4G8/0/17/21.jpg,"[1280, 894, 256, 256]",UG2,0,1,0,0,0,0
1558,1558,1558,1558,469,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_9_7_13.jpg,NA (prediction),0.9867062,0.30416417,2.6995933e-06,40-3_UTSW_temporal_6E10/0/9/7.jpg,"[672, 719, 256, 256]",UG2,0,1,0,0,0,0
1559,1559,1559,1559,5244,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_19_14_3.jpg,NA (prediction),4.8163736e-07,0.22660449,0.97506,NA7UCDtemporalgyri _4G8/0/19/14.jpg,"[205, 915, 256, 256]",consensus_of_2,0,0,1,0,0,0
1560,1560,1560,1560,3226,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_10_16.jpg,NA (prediction),0.06786847,0.972995,0.0016278063,NA28UCDtemporalgyri _4G8/0/19/10.jpg,"[0, 596, 256, 256]",consensus_of_2,0,1,0,0,0,1
1561,1561,1561,1561,152,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_5_29_44.jpg,NA (prediction),0.93713015,0.90222245,5.394772e-05,NA27UCDtemporalgyri _4G8/0/5/29.jpg,"[315, 1197, 256, 256]",UG2,0,1,0,0,0,0
1562,1562,1562,1562,2455,phase1/blobs/cw17-3/cw17-3_13_9_16.jpg,consensus_of_2,0.0,3.0,5.0,phase1/10x_tiles/cw17-3/0/13/9.jpg,[ 745 1045  256  256],None (label),0,0,1,0,0,0
1563,1563,1563,1563,3983,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_21_4_30.jpg,NA (prediction),0.8638161,0.9969938,8.004165500000001e-06,17-3_UTSW_temporal_6E10/0/21/4.jpg,"[53, 825, 256, 256]",consensus_of_2,0,1,0,0,0,0
1564,1564,1564,1564,2082,cw15-29/cw15-29_28_1_15.jpg,NA (prediction),0.00016081378,0.00038281616,0.887416,cw15-29/0/28/1.jpg,"[919, 813, 256, 256]",UG2,0,0,0,1,0,0
1565,1565,1565,1565,1349,phase1/blobs/cw15-31/cw15-31_29_24_27.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/cw15-31/0/29/24.jpg,[161 881 256 256],None (label),0,0,1,0,0,0
1566,1566,1566,1566,5930,cw18-48/cw18-48_15_7_87.jpg,NA (prediction),0.016038988,0.2205171,0.20595925,cw18-48/0/15/7.jpg,"[565, 555, 256, 256]",consensus_of_2,0,0,0,1,0,0
1567,1567,1567,1567,3404,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_18_39_35.jpg,NA (prediction),0.9912095,0.9235295,5.0851963e-06,8-3_UTSW_temporal_6E10/0/18/39.jpg,"[263, 297, 256, 256]",consensus_of_2,0,1,0,0,0,0
1568,1568,1568,1568,4201,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_20_54.jpg,NA (prediction),0.9980495,0.52411944,3.5443918e-06,NA28UCDtemporalgyri _4G8/0/20/20.jpg,"[805, 1157, 256, 256]",consensus_of_2,1,0,0,0,0,0
1569,1569,1569,1569,2350,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_30_35.jpg,NA (prediction),0.00020841676,9.969038e-05,0.48904863,NA23UCDtemporalgyri _4G8/0/8/30.jpg,"[0, 133, 256, 256]",UG2,0,0,1,0,1,0
1570,1570,1570,1570,3031,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_25_72.jpg,NA (prediction),0.9975007,0.32343727,4.4824814e-05,NA37UCDtemporalgyri _4G8/0/17/25.jpg,"[1011, 1180, 256, 256]",consensus_of_2,1,0,0,0,0,0
1571,1571,1571,1571,1273,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_10_9_19.jpg,NA (prediction),0.9885105,0.16413103,1.1912084e-06,40-3_UTSW_temporal_6E10/0/10/9.jpg,"[1132, 774, 256, 256]",UG2,1,0,0,0,0,0
1572,1572,1572,1572,978,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_29.jpg,NA (prediction),0.96985966,0.7109843000000001,2.885364e-06,17-3_UTSW_temporal_6E10/0/10/27.jpg,"[904, 999, 256, 256]",UG2,1,0,0,0,0,0
1573,1573,1573,1573,3445,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_23_21.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/15/23.jpg,[1153  397  256  256],None (label),1,0,0,0,0,0
1574,1574,1574,1574,5804,cw13-0/cw13-0_6_0_10.jpg,NA (prediction),0.008728081,0.222474,0.49726266,cw13-0/0/6/0.jpg,"[474, 54, 256, 256]",consensus_of_2,0,0,0,1,0,0
1575,1575,1575,1575,714,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_20_16_10.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/20/16.jpg,[  69 1280  256  256],None (label),0,0,0,0,0,1
1576,1576,1576,1576,3441,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_3_19_56.jpg,consensus_of_2,3.0,3.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/3/19.jpg,[442 128 256 256],None (label),1,1,0,0,1,0
1577,1577,1577,1577,5267,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_16_6_13.jpg,NA (prediction),0.22922179,0.005059535,0.98895895,NA15UCDtemporalgyri _4G8/0/16/6.jpg,"[1252, 807, 256, 256]",consensus_of_2,0,0,1,0,0,0
1578,1578,1578,1578,2357,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_19_8_12.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/19/8.jpg,[274  57 256 256],None (label),0,1,0,0,1,0
1579,1579,1579,1579,2861,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_20_42.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/15/20.jpg,[  0 833 256 256],None (label),0,1,0,0,0,0
1580,1580,1580,1580,5609,cw15-29/cw15-29_4_20_21.jpg,NA (prediction),0.0010759825,0.004215216,0.9949752,cw15-29/0/4/20.jpg,"[1188, 736, 256, 256]",consensus_of_2,0,0,1,0,1,0
1581,1581,1581,1581,4990,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_38_23.jpg,NA (prediction),0.021150924,0.0070108594,0.7873278,8-3_UTSW_temporal_6E10/0/20/38.jpg,"[747, 1088, 256, 256]",consensus_of_2,0,0,1,0,0,0
1582,1582,1582,1582,4958,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_38_11.jpg,NA (prediction),0.008478017,0.96479934,0.97846675,8-3_UTSW_temporal_6E10/0/20/38.jpg,"[1265, 518, 256, 256]",consensus_of_2,0,0,1,0,0,0
1583,1583,1583,1583,1767,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_27_5.jpg,NA (prediction),0.9996518,0.73406506,5.6252065e-06,NA28UCDtemporalgyri _4G8/0/15/27.jpg,"[449, 110, 256, 256]",UG2,1,0,0,0,0,0
1584,1584,1584,1584,3508,phase1/blobs/cw18-2/cw18-2_10_4_3.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw18-2/0/10/4.jpg,[116 230 256 256],None (label),1,0,0,0,0,0
1585,1585,1585,1585,2769,phase1/blobs/cw17-41/cw17-41_2_26_42.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/cw17-41/0/2/26.jpg,[ 827 1265  256  256],None (label),0,0,1,0,1,0
1586,1586,1586,1586,1446,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_22_32_14.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/22/32.jpg,[797 282 256 256],None (label),0,0,1,0,1,0
1587,1587,1587,1587,3396,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_16_28.jpg,NA (prediction),0.02623527,0.9983975,0.28537452,NA28UCDtemporalgyri _4G8/0/18/16.jpg,"[414, 491, 256, 256]",consensus_of_2,0,1,0,0,0,0
1588,1588,1588,1588,1020,phase1/blobs/cw17-34/cw17-34_27_26_20.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/cw17-34/0/27/26.jpg,[1004  431  256  256],None (label),0,1,0,0,0,0
1589,1589,1589,1589,705,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_18_4_3.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/18/4.jpg,[468   0 256 256],None (label),1,0,0,0,0,0
1590,1590,1590,1590,1364,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_12_25.jpg,NA (prediction),0.9662712,0.54537493,9.394654e-06,17-3_UTSW_temporal_6E10/0/10/12.jpg,"[0, 602, 256, 256]",UG2,0,1,0,0,0,0
1591,1591,1591,1591,2168,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_16_7_33.jpg,NA (prediction),0.00044370585,0.4755821,2.5778065e-05,NA15UCDtemporalgyri _4G8/0/16/7.jpg,"[778, 1134, 256, 256]",UG2,0,0,0,0,0,1
1592,1592,1592,1592,1098,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_22_18.jpg,NA (prediction),0.66976273,0.98328996,0.002136836,17-3_UTSW_temporal_6E10/0/14/22.jpg,"[1152, 464, 256, 256]",UG2,0,1,0,0,0,0
1593,1593,1593,1593,4250,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_16_26.jpg,NA (prediction),0.25167423,0.9996195,5.785123000000002e-05,NA28UCDtemporalgyri _4G8/0/25/16.jpg,"[478, 816, 256, 256]",consensus_of_2,0,1,0,0,1,0
1594,1594,1594,1594,539,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_13_34.jpg,NA (prediction),0.98681474,0.11089937,1.5839936e-05,NA37UCDtemporalgyri _4G8/0/17/13.jpg,"[1269, 825, 256, 256]",UG2,1,0,0,0,0,0
1595,1595,1595,1595,2304,cw13-0/cw13-0_23_14_5.jpg,NA (prediction),0.0017714165,0.0060820924,0.83733106,cw13-0/0/23/14.jpg,"[1045, 620, 256, 256]",UG2,0,0,0,1,0,0
1596,1596,1596,1596,4475,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_22_24.jpg,NA (prediction),0.39012957,0.7250545999999999,1.9247163e-05,NA23UCDtemporalgyri _4G8/0/8/22.jpg,"[710, 671, 256, 256]",consensus_of_2,1,0,0,0,1,0
1597,1597,1597,1597,1566,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_18_7_4.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/18/7.jpg,[598 685 256 256],None (label),1,0,0,0,0,0
1598,1598,1598,1598,908,phase1/blobs/NA46UCDtemporalgyri _4G8/NA46UCDtemporalgyri _4G8_6_10_23.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA46UCDtemporalgyri _4G8/0/6/10.jpg,[ 377 1136  256  256],None (label),0,1,0,0,1,0
1599,1599,1599,1599,260,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_11_11.jpg,NA (prediction),0.045731608,0.9988992,6.275846299999997e-06,17-3_UTSW_temporal_6E10/0/11/11.jpg,"[497, 315, 256, 256]",UG2,0,1,0,0,0,0
1600,1600,1600,1600,4376,cw13-0/cw13-0_27_41_64.jpg,NA (prediction),0.17578045,0.2413358,0.55868924,cw13-0/0/27/41.jpg,"[920, 1223, 256, 256]",consensus_of_2,0,0,0,1,0,0
1601,1601,1601,1601,673,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_8_3_26.jpg,NA (prediction),0.99990964,0.6709641,1.8062916e-08,40-3_UTSW_temporal_6E10/0/8/3.jpg,"[712, 659, 256, 256]",UG2,1,0,0,0,1,0
1602,1602,1602,1602,733,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_15_23_9.jpg,NA (prediction),0.108675726,0.9982141,9.732997e-06,17-3_UTSW_temporal_6E10/0/15/23.jpg,"[79, 186, 256, 256]",UG2,0,1,0,0,0,0
1603,1603,1603,1603,3457,phase1/blobs/cw17-32/cw17-32_24_18_6.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/cw17-32/0/24/18.jpg,[  0 350 256 256],None (label),1,0,0,0,0,0
1604,1604,1604,1604,4338,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_9_17_9.jpg,NA (prediction),0.009908836,0.9999169,0.0002589592,40-3_UTSW_temporal_6E10/0/9/17.jpg,"[906, 121, 256, 256]",consensus_of_2,0,1,0,0,0,0
1605,1605,1605,1605,2779,cw15-29/cw15-29_14_26_8.jpg,NA (prediction),0.0022034182,0.004883385,0.8091503000000001,cw15-29/0/14/26.jpg,"[1075, 529, 256, 256]",UG2,0,0,0,1,0,0
1606,1606,1606,1606,3371,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_4_23_21.jpg,NA (prediction),0.99014246,0.45062056,1.120236e-05,8-3_UTSW_temporal_6E10/0/4/23.jpg,"[1125, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
1607,1607,1607,1607,2128,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_22_39_11.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/22/39.jpg,[  0 781 256 256],None (label),1,0,0,0,0,0
1608,1608,1608,1608,594,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_8_17_26.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/8/17.jpg,[1280  867  256  256],None (label),0,1,0,0,0,0
1609,1609,1609,1609,1558,phase1/blobs/cw17-3/cw17-3_6_14_14.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/6/14.jpg,[ 335 1280  256  256],None (label),0,1,0,0,0,0
1610,1610,1610,1610,807,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_8_27_39.jpg,NA (prediction),0.8539226999999999,0.30124290000000004,0.0005142162,8-3_UTSW_temporal_6E10/0/8/27.jpg,"[579, 901, 256, 256]",UG2,0,1,0,0,0,0
1611,1611,1611,1611,440,phase1/blobs/cw18-18/cw18-18_0_33_25.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/0/33.jpg,[  15 1083  256  256],None (label),0,1,0,0,1,0
1612,1612,1612,1612,1116,cw16-36/cw16-36_0_37_1.jpg,NA (prediction),0.9057611,0.11596213,0.000963182,cw16-36/0/0/37.jpg,"[660, 210, 256, 256]",UG2,0,0,0,1,0,0
1613,1613,1613,1613,2425,phase1/blobs/cw17-3/cw17-3_10_4_1.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw17-3/0/10/4.jpg,[313   0 256 256],None (label),1,0,0,0,0,0
1614,1614,1614,1614,2894,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_22_36_5.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/22/36.jpg,[1280  424  256  256],None (label),1,0,0,0,0,0
1615,1615,1615,1615,596,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_9_13.jpg,NA (prediction),0.95193607,0.5939438,5.9270853e-05,17-3_UTSW_temporal_6E10/0/11/9.jpg,"[1280, 203, 256, 256]",UG2,0,1,0,0,0,0
1616,1616,1616,1616,5342,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_40_4.jpg,NA (prediction),5.846449e-06,0.7363573,0.9136919,NA28UCDtemporalgyri _4G8/0/24/40.jpg,"[75, 396, 256, 256]",consensus_of_2,0,1,0,0,0,0
1617,1617,1617,1617,2517,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_7_23_18.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/7/23.jpg,[103   0 256 256],None (label),0,0,1,0,1,0
1618,1618,1618,1618,10,phase1/blobs/cw17-34/cw17-34_16_22_28.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/cw17-34/0/16/22.jpg,[463 316 256 256],None (label),0,0,1,0,0,0
1619,1619,1619,1619,4770,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_5_28_9.jpg,NA (prediction),0.018999947,0.99964976,8.2912156e-05,8-3_UTSW_temporal_6E10/0/5/28.jpg,"[222, 546, 256, 256]",consensus_of_2,0,1,0,0,0,0
1620,1620,1620,1620,2213,cw15-12/cw15-12_29_38_3.jpg,NA (prediction),1.347511e-06,1.2067614e-05,0.99986935,cw15-12/0/29/38.jpg,"[50, 328, 256, 256]",UG2,0,0,0,1,0,0
1621,1621,1621,1621,1263,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_18_25_10.jpg,NA (prediction),0.9942075,0.4864291,1.1057149e-06,NA27UCDtemporalgyri _4G8/0/18/25.jpg,"[1148, 85, 256, 256]",UG2,1,0,0,0,0,0
1622,1622,1622,1622,102,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_23_24.jpg,NA (prediction),0.23972322,0.99348104,0.00033107339999999995,NA37UCDtemporalgyri _4G8/0/4/23.jpg,"[1180, 700, 256, 256]",UG2,0,1,0,0,0,0
1623,1623,1623,1623,93,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_28_13_11.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/28/13.jpg,[ 246 1131  256  256],None (label),0,0,1,0,1,0
1624,1624,1624,1624,4828,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_21_50.jpg,NA (prediction),0.9997967,0.21701995,0.00033692742,NA28UCDtemporalgyri _4G8/0/11/21.jpg,"[0, 866, 256, 256]",consensus_of_2,1,0,0,0,0,0
1625,1625,1625,1625,1267,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_24_51.jpg,NA (prediction),0.93686,0.95739466,6.4226566e-05,17-3_UTSW_temporal_6E10/0/12/24.jpg,"[942, 491, 256, 256]",UG2,0,1,0,0,0,0
1626,1626,1626,1626,6064,cw13-0/cw13-0_24_14_3.jpg,NA (prediction),0.00021462276,2.2798191e-05,0.9999796,cw13-0/0/24/14.jpg,"[1104, 118, 256, 256]",consensus_of_2,0,0,0,1,0,0
1627,1627,1627,1627,3265,phase1/blobs/cw17-34/cw17-34_27_26_35.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw17-34/0/27/26.jpg,[ 85  25 256 256],None (label),0,1,0,0,0,0
1628,1628,1628,1628,4083,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_19_3.jpg,NA (prediction),0.97279954,0.9994838,2.1468597e-06,NA28UCDtemporalgyri _4G8/0/20/19.jpg,"[252, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
1629,1629,1629,1629,1305,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_5_5_25.jpg,NA (prediction),0.9664229,0.52201396,3.6486015e-06,17-3_UTSW_temporal_6E10/0/5/5.jpg,"[691, 910, 256, 256]",UG2,1,0,0,0,0,0
1630,1630,1630,1630,5500,cw13-0/cw13-0_11_13_33.jpg,NA (prediction),0.01290766,0.0035052467,0.98194855,cw13-0/0/11/13.jpg,"[251, 450, 256, 256]",consensus_of_2,0,0,0,1,0,0
1631,1631,1631,1631,292,phase1/blobs/cw17-3/cw17-3_13_9_24.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/13/9.jpg,[   0 1280  256  256],None (label),0,1,0,0,0,0
1632,1632,1632,1632,788,phase1/blobs/cw17-11/cw17-11_20_38_3.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw17-11/0/20/38.jpg,[ 55 720 256 256],None (label),1,0,0,0,0,0
1633,1633,1633,1633,4527,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_19_26.jpg,NA (prediction),0.29812405,0.99247134,6.95743e-05,NA28UCDtemporalgyri _4G8/0/27/19.jpg,"[517, 964, 256, 256]",consensus_of_2,0,1,0,0,0,0
1634,1634,1634,1634,1579,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_10_48.jpg,NA (prediction),0.86895496,0.9414546,1.6486397e-06,17-3_UTSW_temporal_6E10/0/14/10.jpg,"[1000, 1226, 256, 256]",UG2,0,1,0,0,0,0
1635,1635,1635,1635,2189,cw13-0/cw13-0_11_15_2.jpg,NA (prediction),0.0011540607000000002,0.006476063000000001,0.6620683,cw13-0/0/11/15.jpg,"[270, 102, 256, 256]",UG2,0,0,0,1,0,0
1636,1636,1636,1636,3334,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_26_62.jpg,NA (prediction),0.98821336,0.62677795,0.0010448239,NA37UCDtemporalgyri _4G8/0/7/26.jpg,"[33, 1280, 256, 256]",consensus_of_2,0,1,0,0,1,0
1637,1637,1637,1637,6146,cw15-12/cw15-12_27_38_32.jpg,NA (prediction),0.0070752567,0.010196265,0.90684146,cw15-12/0/27/38.jpg,"[1280, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
1638,1638,1638,1638,3074,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_5_26_71.jpg,NA (prediction),0.012245133,0.999882,8.859551e-05,NA27UCDtemporalgyri _4G8/0/5/26.jpg,"[349, 931, 256, 256]",consensus_of_2,0,1,0,0,0,0
1639,1639,1639,1639,2935,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_3_36_0.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/3/36.jpg,[361   0 256 256],None (label),1,0,0,0,0,0
1640,1640,1640,1640,121,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_7_21_10.jpg,NA (prediction),0.9882803,0.8190772,8.1363774e-05,40-3_UTSW_temporal_6E10/0/7/21.jpg,"[0, 560, 256, 256]",UG2,0,1,0,0,0,0
1641,1641,1641,1641,3848,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_11_15_4.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/11/15.jpg,[1095  466  256  256],None (label),0,0,1,0,0,0
1642,1642,1642,1642,1318,phase1/blobs/cw17-11/cw17-11_12_23_19.jpg,consensus_of_2,0.0,2.0,3.0,phase1/10x_tiles/cw17-11/0/12/23.jpg,[ 617 1201  256  256],None (label),0,0,0,0,0,1
1643,1643,1643,1643,610,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_33_23.jpg,NA (prediction),0.40690008,0.99934655,0.0008844812,NA28UCDtemporalgyri _4G8/0/16/33.jpg,"[1202, 263, 256, 256]",UG2,0,1,0,0,0,0
1644,1644,1644,1644,3877,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_11_56.jpg,NA (prediction),0.74384606,0.9923341,1.4003318999999998e-06,NA37UCDtemporalgyri _4G8/0/13/11.jpg,"[830, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
1645,1645,1645,1645,1009,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_17_6_35.jpg,NA (prediction),0.4393314,0.9795349,1.6345733e-05,17-3_UTSW_temporal_6E10/0/17/6.jpg,"[312, 588, 256, 256]",UG2,0,1,0,0,0,0
1646,1646,1646,1646,2680,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_15_22_11.jpg,consensus_of_2,0.0,1.0,3.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/15/22.jpg,[946 882 256 256],None (label),0,1,0,0,0,0
1647,1647,1647,1647,3604,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_28_25.jpg,NA (prediction),0.9921456,0.020393392,3.3769058e-05,NA28UCDtemporalgyri _4G8/0/12/28.jpg,"[850, 939, 256, 256]",consensus_of_2,0,1,0,0,1,0
1648,1648,1648,1648,1828,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_21_20.jpg,NA (prediction),5.377987e-06,0.14685497,0.99924445,NA15UCDtemporalgyri _4G8/0/8/21.jpg,"[0, 1023, 256, 256]",UG2,0,0,1,0,0,0
1649,1649,1649,1649,5931,cw18-48/cw18-48_15_7_89.jpg,NA (prediction),0.017696302,0.16901502,0.1836356,cw18-48/0/15/7.jpg,"[559, 657, 256, 256]",consensus_of_2,0,0,0,1,0,0
1650,1650,1650,1650,3487,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_5_8_5.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/5/8.jpg,[259 205 256 256],None (label),1,0,0,0,0,0
1651,1651,1651,1651,4966,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_8_2.jpg,NA (prediction),2.1623571e-05,0.011462074,0.99901736,NA15UCDtemporalgyri _4G8/0/3/8.jpg,"[7, 1106, 256, 256]",consensus_of_2,0,0,1,0,1,0
1652,1652,1652,1652,4341,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_27_0.jpg,NA (prediction),0.96787125,0.9670669,0.0011157071,NA28UCDtemporalgyri _4G8/0/11/27.jpg,"[405, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
1653,1653,1653,1653,4618,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_23_42.jpg,NA (prediction),0.98134816,0.99667645,1.0507494e-05,NA37UCDtemporalgyri _4G8/0/18/23.jpg,"[592, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
1654,1654,1654,1654,5264,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_30.jpg,NA (prediction),0.0034552796,0.002266318,0.98719645,NA28UCDtemporalgyri _4G8/0/17/4.jpg,"[495, 397, 256, 256]",consensus_of_2,0,0,1,0,1,0
